delta_x	delta_ca	gamma_category_id	gamma_encoding	gamma_scs	status
-1.333667	-38.587174	41	4438	-14,0,0,0,0	ok
-1.331663	-38.587174	1743	525317464	-14,0,0,0,-1,0	ok
-1.329659	-38.587174	1360	44949394	-14,0,0,0,1	ok
-1.327655	-38.587174	2324	3449191069	-14,0,0,-1,-1,0	ok
-1.325651	-38.587174	1271	27450318	-14,0,0,-1,0,0	ok
-1.323647	-38.587174	627	615468	-14,0,0,1,0	ok
-1.321643	-38.587174	1823	742338219	-14,0,0,3	ok
-1.319639	-38.587174	1815	731703358	-14,0,-1,0,-1,0	ok
-1.317635	-38.587174	964	4834468	-14,0,-1,0,0,0	ok
-1.315631	-38.587174	153	28414	-14,0,1,0,0	ok
-1.313627	-38.587174	153	28414	-14,0,1,0,0	ok
-1.311623	-38.587174	1254	25693669	-14,0,1,-2,0	ok
-1.309619	-38.587174	686	849529	-14,0,3,0,0	ok
-1.307615	-38.587174	168	33384	-14,-1,1,0,0	ok
-1.305611	-38.587174	647	667563	-14,-1,0,1,0	ok
-1.303607	-38.587174	53	5538	-14,-1,0,0,0	ok
-1.301603	-38.587174	886	2816724	-14,-1,0,0,0,0	ok
-1.299599	-38.587174	886	2816724	-14,-1,0,0,0,0	ok
-1.297595	-38.587174	886	2816724	-14,-1,0,0,0,0	ok
-1.295591	-38.587174	59	6876	-14,1,0,0,0	ok
-1.293587	-38.587174	59	6876	-14,1,0,0,0	ok
-1.291583	-38.587174	1371	47594619	-14,1,0,0,1	ok
-1.289579	-38.587174	884	2814351	-14,1,-1,-1,-1	ok
-1.287575	-38.587174	1719	433047708	-14,1,7,-2	ok
-1.285571	-38.587174	902	3151278	-14,-2,0,0,0,0	ok
-1.283567	-38.587174	137	22978	-14,2,-1,0,0	ok
-1.281563	-38.587174	389	151498	-14,3,-2,0,0	ok
-1.279559	-38.587174	484	251668	-14,11,-1,0,0	ok
-1.277555	-38.587174	459	223420	13,-13,0,0,0	ok
-1.275551	-38.587174	426	179674	13,-12,0,0,0	ok
-1.273547	-38.587174	588	499474	13,9,-2,0,0	ok
-1.271543	-38.587174	211	49429	13,-7,0,0,0	ok
-1.269539	-38.587174	1458	89559010	13,5,-1,0,1	ok
-1.267535	-38.587174	2408	4623420854	13,4,3,3	ok
-1.265531	-38.587174	132	21919	13,4,0,0,0	ok
-1.263527	-38.587174	717	1053400	13,-4,0,1,0	ok
-1.261523	-38.587174	253	69352	13,3,1,0,0	ok
-1.259519	-38.587174	298	91352	13,3,0,-1,0	ok
-1.257515	-38.587174	104	15199	13,3,0,0,0	ok
-1.255511	-38.587174	91	12535	13,-3,0,0,0	ok
-1.253507	-38.587174	91	12535	13,-3,0,0,0	ok
-1.251503	-38.587174	1852	797022749	13,-3,0,3	ok
-1.249499	-38.587174	2165	2089326377	13,-3,-13,0	ok
-1.247495	-38.587174	491	263875	13,2,2,0,0	ok
-1.245491	-38.587174	657	719374	13,2,1,0,-1	ok
-1.243487	-38.587174	135	22765	13,2,-1,0,0	ok
-1.241483	-38.587174	392	152050	13,2,-1,-1,0	ok
-1.239479	-38.587174	1020	6158269	13,2,0,2	ok
-1.237475	-38.587174	680	843025	13,2,0,1,0	ok
-1.235471	-38.587174	256	70099	13,2,0,-1,0	ok
-1.233467	-38.587174	2700	31502884519	13,2,0,0,-2	ok
-1.231463	-38.587174	414	170794	13,2,0,0,-1	ok
-1.229459	-38.587174	78	10270	13,2,0,0,0	ok
-1.227455	-38.587174	78	10270	13,2,0,0,0	ok
-1.225451	-38.587174	78	10270	13,2,0,0,0	ok
-1.223447	-38.587174	68	8359	13,-2,0,0,0	ok
-1.221443	-38.587174	68	8359	13,-2,0,0,0	ok
-1.219439	-38.587174	68	8359	13,-2,0,0,0	ok
-1.217435	-38.587174	68	8359	13,-2,0,0,0	ok
-1.215431	-38.587174	68	8359	13,-2,0,0,0	ok
-1.213427	-38.587174	68	8359	13,-2,0,0,0	ok
-1.211423	-38.587174	393	152602	13,-2,0,0,-1	ok
-1.209419	-38.587174	1375	48950539	13,-2,0,0,1	ok
-1.207415	-38.587174	30	3134	13,-2,0,-1	ok
-1.205411	-38.587174	236	61049	13,-2,0,-1,0	ok
-1.203407	-38.587174	1193	18117164	13,-2,0,1,-1	ok
-1.201403	-38.587174	1913	1075760894	13,-2,0,-3,0	ok
-1.199399	-38.587174	2029	1456947164	13,-2,-1,-3,0	ok
-1.197395	-38.587174	526	323584	13,-2,-1,0,-1	ok
-1.195391	-38.587174	120	19084	13,-2,-1,0,0	ok
-1.193387	-38.587174	3496	2813467620711424	13,-2,1,0,-3	ok
-1.191383	-38.587174	2983	452708952319	13,-2,-2,-4,-1	ok
-1.189379	-38.587174	607	561244	13,-2,2,1	ok
-1.187375	-38.587174	1866	928611034	13,-2,-6,-2,0	ok
-1.185371	-38.587174	2154	2043362602	13,-2,-13,0	ok
-1.183367	-38.587174	2146	2020667780	13,1,-13,0	ok
-1.181363	-38.587174	2418	4838475980	13,1,-13,1	ok
-1.179359	-38.587174	2157	2043426530	13,1,12,-1	ok
-1.177355	-38.587174	2168	2089520309	13,1,11,1	ok
-1.175351	-38.587174	1579	183083654	13,1,9,0	ok
-1.173347	-38.587174	1101	10958195	13,1,6,0	ok
-1.171343	-38.587174	2440	5575204784	13,1,-5,-1,1	ok
-1.169339	-38.587174	821	1957205	13,1,-4,0,0	ok
-1.167335	-38.587174	830	2083835	13,1,3,1	ok
-1.165331	-38.587174	578	471880	13,1,-3,0,0	ok
-1.163327	-38.587174	2530	9608653225	13,1,-3,1,1	ok
-1.161323	-38.587174	1340	42370589	13,1,2,2	ok
-1.159319	-38.587174	1993	1387354124	13,1,2,-1,1	ok
-1.157315	-38.587174	451	214814	13,1,2,0,0	ok
-1.155311	-38.587174	300	93070	13,1,-2,0,0	ok
-1.153307	-38.587174	1546	165083509	13,1,-2,0,1	ok
-1.151303	-38.587174	960	4825145	13,1,-2,1,0	ok
-1.149299	-38.587174	4152	1085618905060550185	13,1,1,-13	ok
-1.147295	-38.587174	3173	4778273418635	13,1,1,-6	ok
-1.145291	-38.587174	1630	250689610	13,1,1,2,0	ok
-1.143287	-38.587174	1354	44920955	13,1,1,1,-1	ok
-1.141283	-38.587174	494	265330	13,1,1,-1,0	ok
-1.139279	-38.587174	37	4160	13,1,1,0	ok
-1.137275	-38.587174	1488	111057130	13,1,1,0,1	ok
-1.135271	-38.587174	183	38755	13,1,1,0,0	ok
-1.133267	-38.587174	109	15905	13,1,-1,0,0	ok
-1.131263	-38.587174	109	15905	13,1,-1,0,0	ok
-1.129259	-38.587174	109	15905	13,1,-1,0,0	ok
-1.127255	-38.587174	1432	73392644	13,1,-1,0,1	ok
-1.125251	-38.587174	17	1865	13,1,-1,0	ok
-1.123246	-38.587174	349	120269	13,1,-1,-1,0	ok
-1.121242	-38.587174	4068	984636360599302505	13,1,-1,1,3	ok
-1.119238	-38.587174	2792	57216171755	13,1,-1,-4,0	ok
-1.117234	-38.587174	4125	1059618423571246415	13,1,-1,-13	ok
-1.115230	-38.587174	4100	1034164923384236555	13,1,0,-13	ok
-1.113226	-38.587174	3873	547925133737227430	13,1,0,12	ok
-1.111222	-38.587174	3692	141937425295631030	13,1,0,11	ok
-1.109218	-38.587174	3049	941221498205	13,1,0,5	ok
-1.107214	-38.587174	2501	7784462674	13,1,0,3,0	ok
-1.105210	-38.587174	2030	1457001145	13,1,0,2,-1	ok
-1.103206	-38.587174	1568	175715605	13,1,0,-2,-1	ok
-1.101202	-38.587174	122	19280	13,1,0,1	ok
-1.099198	-38.587174	659	721775	13,1,0,1,0	ok
-1.097194	-38.587174	219	52949	13,1,0,-1,0	ok
-1.095190	-38.587174	205	45727	13,-1,0,-1,0	ok
-1.093186	-38.587174	3297	38472171831502	13,-1,0,-1,2	ok
-1.091182	-38.587174	5	835	13,-1,0,0	ok
-1.089178	-38.587174	5	835	13,-1,0,0	ok
-1.087174	-38.587174	5	835	13,-1,0,0	ok
-1.085170	-38.587174	5	835	13,-1,0,0	ok
-1.083166	-38.587174	5	835	13,-1,0,0	ok
-1.081162	-38.587174	5	835	13,-1,0,0	ok
-1.079158	-38.587174	4720	561229120541224219653891280002419602	13,-1,0,-1,-13	ok
-1.077154	-38.587174	1688	372303802	13,-1,0,-1,1	ok
-1.075150	-38.587174	205	45727	13,-1,0,-1,0	ok
-1.073146	-38.587174	1178	16846084	13,-1,0,1,-1	ok
-1.071142	-38.587174	112	16084	13,-1,0,1	ok
-1.069138	-38.587174	2846	84046515010	13,-1,0,2,1	ok
-1.067134	-38.587174	2761	46872943084	13,-1,0,-4,0	ok
-1.065130	-38.587174	3757	282812134997000677	13,-1,0,-12	ok
-1.063126	-38.587174	4099	1034087795823064960	13,-1,0,-13	ok
-1.061122	-38.587174	4385	1948882328046378559	13,-1,0,-13,0	ok
-1.059118	-38.587174	3908	562485689367187834	13,-1,-1,12	ok
-1.057114	-38.587174	186	39034	13,-1,-1,1	ok
-1.055110	-38.587174	4714	534668747556666668046797221876363177	13,-1,-1,0,-13	ok
-1.053106	-38.587174	497	266059	13,-1,-1,0,-1	ok
-1.051102	-38.587174	31	3295	13,-1,1,0	ok
-1.049098	-38.587174	2604	15724117090	13,-1,1,-3,-1	ok
-1.047094	-38.587174	4418	2038339716401752627	13,-1,1,-13,0	ok
-1.045090	-38.587174	4489	18444417996280967470	13,-1,-2,0,-4	ok
-1.043086	-38.587174	3626	37699263316845055	13,-1,2,10	ok
-1.041082	-38.587174	928	3924175	13,-1,3,-1,0	ok
-1.039078	-38.587174	785	1613680	13,-1,-5,0	ok
-1.037074	-38.587174	1772	559033177	13,-1,10,-1	ok
-1.035070	-38.587174	1917	1075853665	13,-1,-12,0	ok
-1.033066	-38.587174	1907	1061798377	13,-1,12	ok
-1.031062	-38.587174	4084	1032160972583675035	13,-1,-13,12	ok
-1.029058	-38.587174	2414	4795093459	13,-1,-13,1	ok
-1.027054	-38.587174	2260	2705720677	13,-1,-13,-1	ok
-1.025050	-38.587174	2141	1998162910	13,-1,-13,0	ok
-1.023046	-38.587174	2134	1975846927	13,0,-13,0	ok
-1.021042	-38.587174	2134	1975846927	13,0,-13,0	ok
-1.019038	-38.587174	2134	1975846927	13,0,-13,0	ok
-1.017034	-38.587174	2134	1975846927	13,0,-13,0	ok
-1.015030	-38.587174	2134	1975846927	13,0,-13,0	ok
-1.013026	-38.587174	2134	1975846927	13,0,-13,0	ok
-1.011022	-38.587174	2255	2677692764	13,0,-13,-1	ok
-1.009018	-38.587174	2882	156341415764	13,0,-13,-1,1	ok
-1.007014	-38.587174	2455	6233363660	-13,0,-13,-1,0	ok
-1.005010	-38.587174	2455	6233363660	-13,0,-13,-1,0	ok
-1.003006	-38.587174	2411	4751906303	-13,0,-13,1	ok
-1.001002	-38.587174	2411	4751906303	-13,0,-13,1	ok
-0.998998	-38.587174	2411	4751906303	-13,0,-13,1	ok
-0.996994	-38.587174	2547	10437162935	-13,0,-13,-2	ok
-0.994990	-38.587174	2547	10437162935	-13,0,-13,-2	ok
-0.992986	-38.587174	2660	26654287916	-13,0,-13,2	ok
-0.990982	-38.587174	2660	26654287916	-13,0,-13,2	ok
-0.988978	-38.587174	2821	74801898266	-13,0,-13,-3	ok
-0.986974	-38.587174	2821	74801898266	-13,0,-13,-3	ok
-0.984970	-38.587174	2821	74801898266	-13,0,-13,-3	ok
-0.982966	-38.587174	2916	220550599910	-13,0,-13,3	ok
-0.980962	-38.587174	2916	220550599910	-13,0,-13,3	ok
-0.978958	-38.587174	2821	74801898266	-13,0,-13,-3	ok
-0.976954	-38.587174	3037	881342529266	-13,0,-13,-3,-1	ok
-0.974950	-38.587174	2821	74801898266	-13,0,-13,-3	ok
-0.972946	-38.587174	2660	26654287916	-13,0,-13,2	ok
-0.970942	-38.587174	2660	26654287916	-13,0,-13,2	ok
-0.968938	-38.587174	2547	10437162935	-13,0,-13,-2	ok
-0.966934	-38.587174	2859	109085366303	-13,0,-13,-2,-1	ok
-0.964930	-38.587174	2547	10437162935	-13,0,-13,-2	ok
-0.962926	-38.587174	2547	10437162935	-13,0,-13,-2	ok
-0.960922	-38.587174	2411	4751906303	-13,0,-13,1	ok
-0.958918	-38.587174	2411	4751906303	-13,0,-13,1	ok
-0.956914	-38.587174	2411	4751906303	-13,0,-13,1	ok
-0.954910	-38.587174	2616	16918341353	-13,0,-13,-1,-1	ok
-0.952906	-38.587174	2616	16918341353	-13,0,-13,-1,-1	ok
-0.950902	-38.587174	2550	10514892611	-13,-1,-13,-2	ok
-0.948898	-38.587174	3181	5760773714945	-13,-1,-13,-5	ok
-0.946894	-38.587174	4083	1032160971146900195	-13,-1,-13,12	ok
-0.944890	-38.587174	4342	1859645975864587320	-13,-1,-13,-13	ok
-0.942886	-38.587174	4324	1817960587283357355	-13,-1,12,-13	ok
-0.940882	-38.587174	4073	1007280880982767380	-13,-1,12,12	ok
-0.938878	-38.587174	2464	6393034325	-13,-1,-12,-2	ok
-0.936874	-38.587174	1294	31208925	-13,-1,-7,-1	ok
-0.934870	-38.587174	1244	24002031	-13,-1,-3,-1,-1	ok
-0.932866	-38.587174	4698	158250023290263652240515592181427570	-13,-1,-2,-1,12	ok
-0.930862	-38.587174	4148	1085538915457993065	-13,-1,1,-13	ok
-0.928858	-38.587174	301	93071	-13,-1,1,1	ok
-0.926854	-38.587174	872	2653031	-13,-1,-1,-1,-1	ok
-0.924850	-38.587174	1891	1034056001	-13,-1,-1,3	ok
-0.922846	-38.587174	1891	1034056001	-13,-1,-1,3	ok
-0.920842	-38.587174	1739	525220230	-13,-1,-1,-1,1	ok
-0.918838	-38.587174	4151	1085618903587038120	-13,1,1,-13	ok
-0.916834	-38.587174	4205	1139301177348288020	-13,1,2,-13	ok
-0.914830	-38.587174	3090	1346096732420	-13,1,11,4	ok
-0.912826	-38.587174	4326	1818078342283033130	-13,1,12,-13	ok
-0.910822	-38.587174	4344	1859765750179105835	-13,1,-13,-13	ok
-0.908818	-38.587174	4085	1032237990898973210	-13,1,-13,12	ok
-0.906814	-38.587174	4085	1032237990898973210	-13,1,-13,12	ok
-0.904810	-38.587174	3897	561411739814879006	-13,-2,-13,-12	ok
-0.902806	-38.587174	4328	1818196103003198090	-13,-2,12,-13	ok
-0.900802	-38.587174	4037	747286929341052701	-13,-2,6,12	ok
-0.898798	-38.587174	3943	577533814598873876	-13,-2,1,12	ok
-0.896794	-38.587174	3943	577533814598873876	-13,-2,1,12	ok
-0.894790	-38.587174	2283	2849256791	-13,2,-12,1	ok
-0.892786	-38.587174	4348	1860005316165434661	-13,2,-13,-13	ok
-0.890782	-38.587174	4089	1032469076018103986	-13,-3,-13,12	ok
-0.888778	-38.587174	3026	707662707950	-13,-3,2,-3,1	ok
-0.886774	-38.587174	4065	983298848159594945	-13,3,-12,12	ok
-0.884770	-38.587174	4091	1032623154318225830	-13,-4,-13,12	ok
-0.882766	-38.587174	1722	454616756	-13,4,-9,1	ok
-0.880762	-38.587174	3950	577832832191360216	-13,-5,1,12	ok
-0.878758	-38.587174	2076	1661444165	-13,6,-13	ok
-0.876754	-38.587174	2085	1740883496	-13,8,-13	ok
-0.874749	-38.587174	1982	1352494020	-13,10,12	ok
-0.872745	-38.587174	601	540255	-13,11,3	ok
-0.870741	-38.587174	2104	1865352635	-13,11,-13	ok
-0.868737	-38.587174	1997	1403360706	-13,-12,12	ok
-0.866733	-38.587174	4220	1141043893919443055	-13,-12,2,-13	ok
-0.864729	-38.587174	4196	1113887930184985640	-13,-12,-2,-13	ok
-0.862725	-38.587174	4220	1141043893919443055	-13,-12,2,-13	ok
-0.860721	-38.587174	1759	549643565	-13,12,-11	ok
-0.858717	-38.587174	2007	1420631531	-13,12,12	ok
-0.856713	-38.587174	2007	1420631531	-13,12,12	ok
-0.854709	-38.587174	2007	1420631531	-13,12,12	ok
-0.852705	-38.587174	2007	1420631531	-13,12,12	ok
-0.850701	-38.587174	2007	1420631531	-13,12,12	ok
-0.848697	-38.587174	2007	1420631531	-13,12,12	ok
-0.846693	-38.587174	2113	1908291506	-13,12,-13	ok
-0.844689	-38.587174	2113	1908291506	-13,12,-13	ok
-0.842685	-38.587174	2113	1908291506	-13,12,-13	ok
-0.840681	-38.587174	2113	1908291506	-13,12,-13	ok
-0.838677	-38.587174	2113	1908291506	-13,12,-13	ok
-0.836673	-38.587174	2113	1908291506	-13,12,-13	ok
-0.834669	-38.587174	2113	1908291506	-13,12,-13	ok
-0.832665	-38.587174	2113	1908291506	-13,12,-13	ok
-0.830661	-38.587174	2113	1908291506	-13,12,-13	ok
-0.828657	-38.587174	2113	1908291506	-13,12,-13	ok
-0.826653	-38.587174	2113	1908291506	-13,12,-13	ok
-0.824649	-38.587174	2113	1908291506	-13,12,-13	ok
-0.822645	-38.587174	2113	1908291506	-13,12,-13	ok
-0.820641	-38.587174	2113	1908291506	-13,12,-13	ok
-0.818637	-38.587174	2113	1908291506	-13,12,-13	ok
-0.816633	-38.587174	2113	1908291506	-13,12,-13	ok
-0.814629	-38.587174	2113	1908291506	-13,12,-13	ok
-0.812625	-38.587174	2113	1908291506	-13,12,-13	ok
-0.810621	-38.587174	2113	1908291506	-13,12,-13	ok
-0.808617	-38.587174	2113	1908291506	-13,12,-13	ok
-0.806613	-38.587174	2113	1908291506	-13,12,-13	ok
-0.804609	-38.587174	2113	1908291506	-13,12,-13	ok
-0.802605	-38.587174	2113	1908291506	-13,12,-13	ok
-0.800601	-38.587174	2113	1908291506	-13,12,-13	ok
-0.798597	-38.587174	2113	1908291506	-13,12,-13	ok
-0.796593	-38.587174	2113	1908291506	-13,12,-13	ok
-0.794589	-38.587174	2113	1908291506	-13,12,-13	ok
-0.792585	-38.587174	2113	1908291506	-13,12,-13	ok
-0.790581	-38.587174	2113	1908291506	-13,12,-13	ok
-0.788577	-38.587174	2113	1908291506	-13,12,-13	ok
-0.786573	-38.587174	2113	1908291506	-13,12,-13	ok
-0.784569	-38.587174	2113	1908291506	-13,12,-13	ok
-0.782565	-38.587174	2113	1908291506	-13,12,-13	ok
-0.780561	-38.587174	2113	1908291506	-13,12,-13	ok
-0.778557	-38.587174	2113	1908291506	-13,12,-13	ok
-0.776553	-38.587174	2113	1908291506	-13,12,-13	ok
-0.774549	-38.587174	2113	1908291506	-13,12,-13	ok
-0.772545	-38.587174	2007	1420631531	-13,12,12	ok
-0.770541	-38.587174	2007	1420631531	-13,12,12	ok
-0.768537	-38.587174	2007	1420631531	-13,12,12	ok
-0.766533	-38.587174	2007	1420631531	-13,12,12	ok
-0.764529	-38.587174	2007	1420631531	-13,12,12	ok
-0.762525	-38.587174	2007	1420631531	-13,12,12	ok
-0.760521	-38.587174	2007	1420631531	-13,12,12	ok
-0.758517	-38.587174	2007	1420631531	-13,12,12	ok
-0.756513	-38.587174	2007	1420631531	-13,12,12	ok
-0.754509	-38.587174	2007	1420631531	-13,12,12	ok
-0.752505	-38.587174	2007	1420631531	-13,12,12	ok
-0.750501	-38.587174	2007	1420631531	-13,12,12	ok
-0.748497	-38.587174	2007	1420631531	-13,12,12	ok
-0.746493	-38.587174	2007	1420631531	-13,12,12	ok
-0.744489	-38.587174	2007	1420631531	-13,12,12	ok
-0.742485	-38.587174	2007	1420631531	-13,12,12	ok
-0.740481	-38.587174	2007	1420631531	-13,12,12	ok
-0.738477	-38.587174	2007	1420631531	-13,12,12	ok
-0.736473	-38.587174	2007	1420631531	-13,12,12	ok
-0.734469	-38.587174	2007	1420631531	-13,12,12	ok
-0.732465	-38.587174	2006	1420578229	12,12,12	ok
-0.730461	-38.587174	2006	1420578229	12,12,12	ok
-0.728457	-38.587174	2006	1420578229	12,12,12	ok
-0.726453	-38.587174	2006	1420578229	12,12,12	ok
-0.724449	-38.587174	2006	1420578229	12,12,12	ok
-0.722445	-38.587174	2006	1420578229	12,12,12	ok
-0.720441	-38.587174	2006	1420578229	12,12,12	ok
-0.718437	-38.587174	2006	1420578229	12,12,12	ok
-0.716433	-38.587174	2006	1420578229	12,12,12	ok
-0.714429	-38.587174	2006	1420578229	12,12,12	ok
-0.712425	-38.587174	2006	1420578229	12,12,12	ok
-0.710421	-38.587174	2006	1420578229	12,12,12	ok
-0.708417	-38.587174	2006	1420578229	12,12,12	ok
-0.706413	-38.587174	2006	1420578229	12,12,12	ok
-0.704409	-38.587174	2006	1420578229	12,12,12	ok
-0.702405	-38.587174	2006	1420578229	12,12,12	ok
-0.700401	-38.587174	2006	1420578229	12,12,12	ok
-0.698397	-38.587174	2006	1420578229	12,12,12	ok
-0.696393	-38.587174	2006	1420578229	12,12,12	ok
-0.694389	-38.587174	2006	1420578229	12,12,12	ok
-0.692385	-38.587174	2006	1420578229	12,12,12	ok
-0.690381	-38.587174	2006	1420578229	12,12,12	ok
-0.688377	-38.587174	2006	1420578229	12,12,12	ok
-0.686373	-38.587174	2006	1420578229	12,12,12	ok
-0.684369	-38.587174	2006	1420578229	12,12,12	ok
-0.682365	-38.587174	2006	1420578229	12,12,12	ok
-0.680361	-38.587174	2006	1420578229	12,12,12	ok
-0.678357	-38.587174	2006	1420578229	12,12,12	ok
-0.676353	-38.587174	2006	1420578229	12,12,12	ok
-0.674349	-38.587174	2006	1420578229	12,12,12	ok
-0.672345	-38.587174	2006	1420578229	12,12,12	ok
-0.670341	-38.587174	2006	1420578229	12,12,12	ok
-0.668337	-38.587174	2006	1420578229	12,12,12	ok
-0.666333	-38.587174	2006	1420578229	12,12,12	ok
-0.664329	-38.587174	2006	1420578229	12,12,12	ok
-0.662325	-38.587174	2006	1420578229	12,12,12	ok
-0.660321	-38.587174	2006	1420578229	12,12,12	ok
-0.658317	-38.587174	2006	1420578229	12,12,12	ok
-0.656313	-38.587174	2006	1420578229	12,12,12	ok
-0.654309	-38.587174	2006	1420578229	12,12,12	ok
-0.652305	-38.587174	2006	1420578229	12,12,12	ok
-0.650301	-38.587174	2006	1420578229	12,12,12	ok
-0.648297	-38.587174	2006	1420578229	12,12,12	ok
-0.646293	-38.587174	2006	1420578229	12,12,12	ok
-0.644289	-38.587174	2006	1420578229	12,12,12	ok
-0.642285	-38.587174	2006	1420578229	12,12,12	ok
-0.640281	-38.587174	2006	1420578229	12,12,12	ok
-0.638277	-38.587174	2006	1420578229	12,12,12	ok
-0.636273	-38.587174	2006	1420578229	12,12,12	ok
-0.634269	-38.587174	2006	1420578229	12,12,12	ok
-0.632265	-38.587174	2006	1420578229	12,12,12	ok
-0.630261	-38.587174	2006	1420578229	12,12,12	ok
-0.628257	-38.587174	2006	1420578229	12,12,12	ok
-0.626253	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.624248	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.622244	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.620240	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.618236	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.616232	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.614228	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.612224	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.610220	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.608216	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.606212	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.604208	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.602204	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.600200	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.598196	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.596192	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.594188	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.592184	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.590180	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.588176	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.586172	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.584168	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.582164	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.580160	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.578156	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.576152	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.574148	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.572144	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.570140	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.568136	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.566132	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.564128	-38.587174	4080	1009021288579133361	12,12,12,12	ok
-0.562124	-38.587174	3864	547829316464109792	12,12,12,-12	ok
-0.560120	-38.587174	3857	533555173525880254	12,12,-12,-12	ok
-0.558116	-38.587174	3857	533555173525880254	12,12,-12,-12	ok
-0.556112	-38.587174	3857	533555173525880254	12,12,-12,-12	ok
-0.554108	-38.587174	3857	533555173525880254	12,12,-12,-12	ok
-0.552104	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.550100	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.548096	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.546092	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.544088	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.542084	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.540080	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.538076	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.536072	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.534068	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.532064	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.530060	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.528056	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.526052	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.524048	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.522044	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.520040	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.518036	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.516032	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.514028	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.512024	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.510020	-38.587174	3856	533508222173189616	12,-12,-12,-12	ok
-0.508016	-38.587174	3855	533508221140224737	-12,-12,-12,-12	ok
-0.506012	-38.587174	3855	533508221140224737	-12,-12,-12,-12	ok
-0.504008	-38.587174	3855	533508221140224737	-12,-12,-12,-12	ok
-0.502004	-38.587174	3855	533508221140224737	-12,-12,-12,-12	ok
-0.500000	-38.587174	3855	533508221140224737	-12,-12,-12,-12	ok
-1.500000	-38.537074	42	4532	14,0,0,0,0	ok
-1.497996	-38.537074	42	4532	14,0,0,0,0	ok
-1.495992	-38.537074	42	4532	14,0,0,0,0	ok
-1.493988	-38.537074	42	4532	14,0,0,0,0	ok
-1.491984	-38.537074	42	4532	14,0,0,0,0	ok
-1.489980	-38.537074	42	4532	14,0,0,0,0	ok
-1.487976	-38.537074	42	4532	14,0,0,0,0	ok
-1.485972	-38.537074	42	4532	14,0,0,0,0	ok
-1.483968	-38.537074	42	4532	14,0,0,0,0	ok
-1.481964	-38.537074	42	4532	14,0,0,0,0	ok
-1.479960	-38.537074	42	4532	14,0,0,0,0	ok
