delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_scs	gamma_scs	T_signs	gamma_signs	T_event_times	gamma_event_times	T_tangent_V	gamma_tangent_V	status
-1.03768844	-31.55778894	-47.23096800	0.8026395261	continued:5	-1,0,11,-1,-1,11,-1,0	11,-11,0,11,1,10,11,-1	-1,1,1,1,-1,1,1,-1	1,1,-1,-1,-1,-1,-1,-1	1866.326287,9823.954627,22941.47267,31021.97216,39191.03528,50718.74158,58756.97502,66567.16103	11573.88591,24606.38864,32353.791,45469.49991,54531.11116,68387.39018,81514.382,89543.91804	-0.9983462905,0.9990929507,0.9989109066,0.9975605312,-0.9940626043,0.9989135708,0.9980619764,-0.9991103666	0.9990259531,0.9979011985,-0.9991435992,-0.9989240754,-0.9989796194,-0.9991004855,-0.9989146111,-0.9983216479	ok
-1.03266332	-31.55778894	-47.64367873	0.8012625850	continued:5	-1,0,11,1,-11,2,4,-5	11,-11,0,11,2,11,-1,-2	-1,-1,-1,-1,-1,1,1,1	1,1,-1,-1,-1,-1,-1,1	1995.354193,10032.24741,23130.66372,32221.90825,45799.12835,54320.44682,65720.55852,78339.51704	11565.01325,24590.66479,32451.65122,45435.20615,55542.86387,68598.57887,76847.24657,86352.18122	-0.9983716035,-0.9991362056,-0.9989242193,-0.9989949975,-0.9963218984,0.9989389162,0.9989399854,0.9930205494	0.9990214116,0.9978933787,-0.9992175079,-0.9989318138,-0.9990726651,-0.9989361466,-0.9965650406,0.9914477509	ok
-1.02763819	-31.55778894	-48.01786063	0.8004266637	continued:5	-1,0,11,2,-11,0,11,-3	11,-11,0,11,9,-3,0,11	-1,-1,-1,-1,-1,1,1,1	1,1,-1,-1,-1,-1,1,1	2123.34265,10277.73315,23260.98991,33307.53368,46266.71232,54300.92002,67238.44803,77101.37661	11556.19856,24574.79982,32821.65238,45444.33145,59236.58151,69116.62475,77147.36374,90033.99079	-0.9983982911,-0.9992021925,-0.9989311428,-0.9990222123,-0.9981119474,0.9992303866,0.9989335679,0.9986976078	0.9990170743,0.9978854049,-0.9994157192,-0.9989504156,-0.9989333613,-0.9980277541,0.99926091,0.9989362403	ok
-1.02261307	-31.55778894	-48.35097321	0.7999251109	full	-1,0,11,7,-11,-1,-11,2	11,-11,-1,-11,0,11,-8,10	-1,-1,-1,-1,-1,-1,1,-1	1,1,-1,1,-1,-1,-1,1	2159.368591,10546.96273,23277.61651,36489.78448,49358.84787,57997.46713,69950.42604,78235.02587	11547.41985,24558.83304,32767.09652,44097.67618,52458.61489,65180.33116,78624.34822,90985.59456	-0.9983669977,-0.999340269,-0.9989434317,-0.9990408146,-0.9993366794,-0.9950766135,0.9964776685,-0.9989179775	0.9990129329,0.9978770783,-0.9947067888,0.9982984129,-0.9993455992,-0.9989439007,-0.9955362663,0.9989315103	ok
-1.01758794	-31.55778894	-45.90396373	0.8054032406	continued:5	-1,-1,-11,-1,-2,-1,-2,-1	11,-11,-1,10,9,11,-3,-1	-1,-1,1,1,-1,1,-1,-1	1,1,-1,1,1,1,1,-1	1474.007727,10119.34586,21466.79487,29717.80393,37557.97177,45105.53129,53109.77317,61330.89422	11538.65601,24542.79761,32507.72191,44892.78333,58911.36839,71841.20792,81717.40042,90130.55491	-0.9984932877,-0.994479046,0.9995327059,0.9966137568,-0.997616284,0.996557876,-0.9994686012,-0.9967613941	0.9990089801,0.9978682372,-0.9955501798,0.9989492558,0.9992041144,0.9989325792,0.9981563507,-0.9946492744	ok
-1.01256281	-31.55778894	-46.40935356	0.8026098918	continued:5	-1,-1,-11,11,-2,-1,-1,1	11,-11,-1,-5,-1,10,11,-2	-1,-1,1,-1,-1,1,-1,1	1,1,-1,1,-1,1,1,1	1607.74521,9950.266265,22903.28314,34333.20719,43430.4948,50716.89067,58252.20618,66531.55774	11529.88661,24526.72123,32337.00358,42245.71822,50454.16923,62804.81943,75817.29121,85295.62349	-0.9983866752,-0.9953500942,0.9938091488,-0.998927237,-0.997478041,0.9976639059,-0.9968127275,0.9992187423	0.999005209,0.9978587522,-0.9961464682,0.9981917632,-0.9954424499,0.9991210719,0.9989258399,0.9957026269	ok
-1.00753769	-31.55778894	-46.88454625	0.8001509114	continued:5	-1,-1,-9,1,2,2,-11,-1	11,-11,-1,2,1,1,-11,-1	-1,-1,1,-1,-1,-1,-1,-1	1,1,-1,1,1,1,1,1	1739.465911,9922.364151,21859.91676,29661.82677,39400.47469,49458.49997,62258.07216,70536.69661	11521.09174,24510.62665,32205.96179,40442.77562,49081.65635,58269.22202,71204.62258,79253.49643	-0.9983882173,-0.995963513,0.9971995873,-0.9989288237,-0.9989302112,-0.9990233014,-0.9988836019,-0.9962960222	0.9990016135,0.997848522,-0.9966562043,0.9989151834,0.9989215991,0.999049222,0.9991226093,0.9983903743	ok
-1.00251256	-31.55778894	-47.32747644	0.7983606682	continued:5	-1,-1,3,1,1,-11,-1,1	11,-11,-1,1,10,-10,4,-10	-1,-1,1,1,1,1,1,-1	1,1,-1,1,1,1,-1,-1	1871.255656,9929.367891,18891.15297,27494.25868,36654.88653,49474.576,57608.54407,65299.46965	11512.25193,24494.53215,32099.84363,40099.56673,53968.27525,67760.04641,77865.98895,91176.22586	-0.9983684932,-0.9964662469,0.9989436409,0.9989191739,0.9990294414,0.999416061,0.9973467609,-0.9989157169	0.9989981877,0.9978374691,-0.9971386119,0.9989525485,0.9989461441,0.996312639,-0.9989479783,-0.9984389566	ok
-0.99748744	-31.55778894	-47.73296030	0.7971114446	continued:5	-1,-1,-2,10,-2,-3,-11,-1	11,-11,-1,-1,-1,-2,-11,2	-1,1,-1,1,1,-1,1,1	1,1,-1,1,1,-1,1,-1	2001.772414,9968.443999,18328.02195,30642.47263,39906.3406,49304.90068,60549.77106,68610.00329	11503.348,24478.45201,32013.83851,39381.61089,47397.34819,55916.33184,67814.86279,76695.75307	-0.998362258,0.9969262138,-0.9958456619,0.99892416,0.996603346,-0.9948330195,0.9986080122,0.997009283	0.9989949263,0.9978255365,-0.9976384874,0.9984708529,0.9969437964,-0.9953000185,0.9966515355,-0.999037807	ok
-0.99246231	-31.55778894	-48.09799508	0.7962755232	continued:5	-1,-1,1,5,-9,-10,-1,-1	11,-11,-1,-1,1,3,-11,-11	-1,-1,1,1,1,-1,-1,1	1,1,-1,1,-1,-1,-1,1	2129.0105,10044.39856,18049.02606,30066.7433,43771.46337,55675.57191,63732.50409,71195.36687	11494.36099,24462.39681,31952.44214,39777.44793,47745.22571,58509.29768,72333.46435,85364.47883	-0.9983972104,-0.9973820904,0.998935652,0.9989400892,0.9959455618,-0.9989676014,-0.9977747106,0.9984051359	0.9989918242,0.9978126852,-0.9982346743,0.9974140269,-0.9989323853,-0.9989654978,-0.9955651236,0.993665594	ok
-0.98743719	-31.55778894	-48.42166221	0.7957739704	full	-1,-1,-1,-1,-1,-1,-1,-1	11,-11,-1,-1,-1,-1,-1,-1	-1,-1,1,1,-1,1,-1,1	1,1,-1,-1,-1,-1,1,-1	2165.200959,10017.27136,17557.19341,25544.03956,33227.76747,40888.68059,48588.66753,56224.77399	11485.27208,24446.37379,32015.85871,40131.77632,48191.07941,56170.43727,63832.60351,71530.30229	-0.9983696583,-0.9978710146,0.9987445594,0.9980935382,-0.9980612661,0.998116901,-0.9980265269,0.9981880082	0.9989888768,0.9977988908,-0.9993109913,-0.9991644331,-0.998714075,-0.9980630132,0.9981135738,-0.9980311398	ok
-0.98241206	-31.55778894	-45.50829766	0.8033162792	continued:5	-1,-1,-1,1,1,-11,1,10	11,-11,1,1,11,2,11,-2	-1,-1,-1,-1,-1,-1,-1,-1	1,1,-1,-1,-1,-1,-1,-1	1358.553259,9367.606741,17487.22247,25948.95804,35130.70167,47957.68568,56913.61562,70766.57109	11476.06247,24430.387,32334.4747,41624.06288,54490.85161,64631.53059,77512.39768,86701.79666	-0.9987618311,-0.9989301149,-0.9993448035,-0.9989333981,-0.9990355984,-0.9992528608,-0.9989476185,-0.9989569457	0.9989860799,0.9977841419,-0.9989203278,-0.9991080399,-0.9989280422,-0.9990730611,-0.99891899,-0.9970177362	ok
-0.97738693	-31.55778894	-46.04255500	0.8005229304	continued:5	-1,-1,1,9,-11,-11,11,8	11,-11,1,3,11,-2,-11,1	-1,-1,-1,-1,-1,1,-1,-1	1,1,-1,-1,-1,-1,1,1	1485.044249,9529.930087,18410.7925,32249.97545,45991.86497,59235.03462,70405.75477,84084.30949	11466.71337,24414.43764,32560.46198,43468.56744,56314.6798,66143.69677,77421.13633,86563.4973	-0.9984273749,-0.9995560742,-0.9989397311,-0.9989604228,-0.995731606,0.9930945455,-0.9989380724,-0.9990898016	0.9989834291,0.9977684376,-0.9989316392,-0.9990541898,-0.9989205848,-0.9945685278,0.9990573866,0.9990104927	ok
-0.97236181	-31.55778894	-46.54219697	0.7977295815	continued:5	-1,1,-2,1,-2,1,-2,1	11,-11,1,10,2,-11,1,2	-1,1,1,-1,-1,-1,-1,-1	1,1,-1,-1,-1,-1,-1,-1	1619.349375,9923.013695,18969.80922,27260.38773,36305.19441,44648.29823,53693.26358,62124.04595	11457.20589,24398.52412,32707.43144,46398.7211,56437.14013,69153.94962,77614.15782,87368.71004	-0.998357155,0.9989176402,0.9983293315,-0.9989177066,-0.9984314382,-0.9989177894,-0.9985680067,-0.9989196693	0.9989809208,0.9977517859,-0.998943326,-0.9989239883,-0.9989999103,-0.9986106387,-0.9989208225,-0.9989359477	ok
-0.96733668	-31.55778894	-47.01010577	0.7953983186	continued:5	-1,1,5,-11,2,4,-11,1	11,-11,1,-11,-3,11,-9,1	-1,1,1,1,-1,-1,-1,1	1,1,-1,-1,1,-1,-1,-1	1751.741942,10265.49788,22387.76445,35549.98689,44268.18198,55766.51494,68815.3102,77980.80368	11447.52102,24382.64218,32810.54736,46033.52668,56154.175,67290.08961,80637.74551,89838.55295	-0.9983418177,0.9989339634,0.9989686691,0.9971371428,-0.9989324107,-0.9989729714,-0.9974264785,0.9994606257	0.9989785511,0.9977342024,-0.9989667336,-0.996985837,0.9931546076,-0.9989381859,-0.9994983837,-0.9990413243	ok
-0.96231156	-31.55778894	-47.44319702	0.7936080753	continued:5	-1,1,10,-11,1,11,-9,-6	11,-11,1,-11,1,11,2,11	-1,1,1,1,-1,-1,-1,1	1,1,-1,-1,-1,-1,-1,-1	1882.489603,10553.01006,24385.10757,37371.73661,46099.66135,58751.18442,72259.53665,83115.6844	11437.6396,24366.78507,32909.60298,45613.61328,54868.17398,67644.17164,78026.0808,90644.38438	-0.9983455316,0.9989447623,0.9989734266,0.997559671,-0.9992024003,-0.9989373914,-0.9966768236,0.9973975905	0.9989763166,0.9977157087,-0.9990193998,-0.9995611827,-0.9990735893,-0.9989213844,-0.9992283445,-0.9989386138	ok
-0.95728643	-31.55778894	-47.83796804	0.7923588517	continued:5	-1,1,-11,-3,-11,10,-11,-2	11,-11,1,11,7,-11,-2,-10	-1,1,1,-1,1,-1,-1,-1	1,1,-1,-1,-1,-1,-1,1	2011.922743,10807.04302,23961.79162,33357.28761,45521.89329,57999.681,70730.49782,79787.07227	11427.54223,24350.94352,33104.49994,45780.28304,59028.08139,71738.19261,81069.61895,93641.39254	-0.9983567053,0.9989649628,0.9971049188,-0.9957845187,0.9961117829,-0.999037376,-0.9990328443,-0.9983314267	0.9989742138,0.9976963313,-0.9991601066,-0.9989351772,-0.9990271098,-0.9993706204,-0.9964212837,0.9962712012	ok
-0.95226131	-31.55778894	-48.19177767	0.7916506478	continued:5	-1,1,-11,1,11,9,3,-11	11,-11,-2,-11,-3,-2,11,-8	-1,1,1,1,1,1,1,1	1,1,-1,1,-1,1,-1,-1	2140.897223,11049.9359,23667.57377,33096.60441,45713.50494,59285.70586,69989.92616,84183.53997	11417.20927,24335.10586,33228.57039,44940.20279,53940.67089,63465.74063,74598.58607,88569.00255	-0.9983613397,0.9990063558,0.9992684877,0.9991871938,0.9989371439,0.9989227598,0.9989506612,0.9944366531	0.9989722396,0.9976761009,-0.9956246375,0.9971324154,-0.9977507192,0.9936645098,-0.9989347331,-0.994047682	ok
-0.94723618	-31.55778894	-48.50298180	0.7909424438	full	-1,1,11,-5,-9,-2,-2,-2	11,-11,-2,2,-11,-3,11,-7	-1,-1,-1,-1,1,-1,-1,1	1,1,-1,1,1,-1,1,1	2171.979379,11256.55211,23935.11647,35521.9636,47683.34678,56202.62149,65295.52756,74517.45028	11406.62083,24319.258,32814.5901,41961.26201,55021.95131,65106.64315,76234.84615,88853.71205	-0.9984020493,-0.9990985589,-0.9989280892,-0.9966794539,0.9975321343,-0.9995621215,-0.9978727162,0.994927254	0.9989703905,0.9976550516,-0.9973926747,0.9989644434,0.9972815016,-0.9938399054,0.9989325609,0.997087439	ok
-0.94221106	-31.55778894	-45.64727032	0.7983489038	continued:5	-1,-2,-11,-2,-11,-2,-11,10	11,-11,-2,2,-11,-2,-11,-5	-1,-1,1,1,-1,-1,1,-1	1,1,-1,-1,-1,1,-1,1	1364.805755,10936.50548,22066.47038,31651.3432,42750.73253,52175.58236,64186.7775,76613.21973	11395.75674,24303.38344,32969.92938,42968.13367,55734.43772,64818.37754,76593.16276,86904.09754	-0.9986847023,-0.995159515,0.9986688647,0.9950951965,-0.9988752197,-0.9958697598,0.9964952905,-0.9989231579	0.9989686637,0.9976332204,-0.9992704905,-0.99897645,-0.998022581,0.9957514104,-0.9970025165,0.998779729	ok
-0.93718593	-31.55778894	-46.17774598	0.7955555549	continued:5	-1,-2,10,10,11,9,11,-4	11,-11,2,-11,7,-11,3,11	-1,-1,1,1,1,1,1,1	1,1,-1,-1,1,1,-1,-1	1496.597305,10608.74807,23201.74231,37036.18481,49594.41498,63510.70363,76146.853,87620.67465	11384.59653,24287.46328,33537.56058,46722.94488,58848.36989,71905.36938,82248.80582,94702.27133	-0.9984083172,-0.9965010277,0.9989459185,0.9991655448,0.9989362516,0.9990573062,0.9989271675,0.9947067897	0.9989670556,0.9976106463,-0.9989580551,-0.9969298744,0.9989614414,0.9972334914,-0.9992574757,-0.9989408544	ok
-0.93216080	-31.55778894	-46.67202231	0.7927622061	continued:5	-1,-2,2,5,7,-11,-3,11	11,-11,2,11,10,-9,11,9	-1,1,-1,-1,-1,-1,1,-1	1,1,-1,-1,-1,-1,1,1	1630.432252,10495.11969,19507.60456,31298.07868,44473.07406,57381.81105,67445.86302,78541.89096	11373.11945,24271.47618,33981.15568,46449.56585,60124.47444,74593.80984,85628.41956,99510.36399	-0.9983655293,0.9979018287,-0.9989229327,-0.9989275231,-0.9989651641,-0.9975616247,0.9944859162,-0.9989459263	0.9989655633,0.9975873705,-0.9992218017,-0.9989394974,-0.9989314334,-0.9936807269,0.9989347102,0.9990043715	ok
-0.92713568	-31.55778894	-47.13298589	0.7904309432	continued:5	-1,2,5,10,-11,3,9,4	11,-11,-3,2,-6,11,-10,-8	-1,-1,-1,-1,-1,-1,-1,-1	1,1,-1,1,1,-1,-1,1	1761.762899,11005.3741,22973.21449,36758.62435,49318.36349,59757.12347,73238.64831,84911.7826	11361.30446,24255.39836,33480.06635,42702.09855,55843.89157,66840.00323,80424.57466,92984.56934	-0.9983723844,-0.998928126,-0.9989427938,-0.999026122,-0.9994083152,-0.9989311698,-0.9989469267,-0.9990723232	0.9989641836,0.9975634362,-0.9982982151,0.9989248261,0.9935616187,-0.9989360205,-0.9970522492,0.9954863771	ok
-0.92211055	-31.55778894	-47.55778308	0.7886406999	continued:5	-1,2,-11,4,-9,-7,2,11	11,-11,3,-11,4,-11,2,11	-1,-1,-1,1,1,-1,-1,-1	1,1,-1,-1,-1,-1,1,1	1891.410291,11611.09067,24550.96915,34898.62807,48303.97857,59854.0975,70212.32674,82650.36514	11349.13028,24239.20349,34454.56083,46998.14157,58501.06852,71249.72526,81079.73918,93545.66025	-0.9983946739,-0.9989611442,-0.9974204445,0.9989273018,0.9971742105,-0.9991325752,-0.9991987556,-0.9989383272	0.9989629128,0.9975388879,-0.9990401332,-0.9990749075,-0.9989693444,-0.9978934653,0.9991716468,0.9989364051	ok
-0.91708543	-31.55778894	-47.94325611	0.7875981274	continued:5	-1,2,11,-10,10,11,-9,5	11,-11,4,10,-11,-5,11,9	-1,1,1,1,-1,-1,-1,1	1,1,-1,-1,-1,-1,1,1	2024.030186,12061.44625,24534.40799,38278.64089,50881.31609,63385.55489,76750.7869,88463.48925	11336.57539,24222.86271,34789.27192,48564.80291,61075.43488,73477.91308,84464.10909,98331.9242	-0.9983566841,0.9991324547,0.998931775,0.9965287324,-0.9990903386,-0.9989252597,-0.9973599719,0.9992314085	0.9989617477,0.9975137719,-0.9989420241,-0.9990344835,-0.9992357296,-0.9939962434,0.9989277898,0.9989830247	ok
-0.91206030	-31.55778894	-48.28534964	0.7868899235	continued:5	-1,-3,-9,10,8,-11,-9,-5	11,-11,5,-11,-10,-11,-11,3	-1,-1,1,-1,-1,-1,1,1	1,1,-1,-1,1,-1,1,1	2152.022453,11991.49838,24577.55786,37092.80796,50639.90283,63665.90186,76124.81839,87507.78781	11323.6181,24206.34454,35544.80594,48633.46934,61446.28607,74165.577,85146.36276,96607.09991	-0.9983721053,-0.9971937498,0.9968964568,-0.9989390129,-0.9989566194,-0.9971611366,0.9994519233,0.9979646332	0.9989606845,0.9974881361,-0.9989551831,-0.9970200649,0.9963794551,-0.9949939361,0.9994028543,0.9993617324	ok
-0.90703518	-31.55778894	-48.58486640	0.7854340488	full	-1,3,-11,3,11,8,-11,-6	11,-11,-7,10,-11,-11,8,-11	-1,-1,-1,1,1,1,1,1	1,1,-1,1,1,-1,1,1	2168.827276,12845.06272,25496.09436,36039.24905,48493.23688,62165.39891,74611.03427,86670.13576	11310.23659,24189.61486,36139.49402,48866.30583,62414.18748,74026.2123,86776.39534,99576.03779	-0.9986595491,-0.9989698698,-0.9980165021,0.9990575881,0.9989835766,0.9990277597,0.9994912787,0.9974518785	0.9989597191,0.9974620304,-0.9968968025,0.9989486011,0.9959456611,-0.9973374271,0.998962563,0.9976468877	ok
-0.90201005	-31.55778894	-46.03237061	0.7922606774	continued:5	-1,-4,-11,-11,-10,6,-11,-5	11,-11,8,-11,-6,-11,5,-11	-1,-1,1,-1,1,1,1,1	1,1,-1,-1,1,-1,-1,-1	1436.206332,12299.5455,24558.2615,36316.2503,48759.35278,61544.8256,73933.2896,85388.97826	11296.40899,24172.63681,36979.35372,49745.2936,61857.55696,72795.10258,84994.7872,97412.75266	-0.9985171157,-0.9963510198,0.9960917311,-0.9970644317,0.9995646962,0.9990052783,0.9993218739,0.9975014497	0.998958847,0.9974355063,-0.9989627332,-0.9976882826,0.9949525521,-0.9994649166,-0.9989898419,-0.9987785119	ok
-0.89698492	-31.55778894	-46.54112773	0.7894673285	continued:5	-1,4,-11,5,-11,4,-11,8	11,-11,9,-11,-11,5,-11,9	-1,-1,-1,-1,-1,-1,-1,-1	1,1,-1,-1,1,1,1,-1	1571.773331,12935.79645,25298.64948,37463.54142,49913.59949,61384.39901,73769.76247,87190.75279	11282.11347,24155.37079,37103.25121,50957.52513,61885.36403,73954.29807,86822.97043,99674.68989	-0.9983903679,-0.998998831,-0.9990899304,-0.9989821981,-0.9985147708,-0.9990296533,-0.9995269217,-0.9989438154	0.9989580635,0.9974086175,-0.9989458859,-0.9951486462,0.9990524608,0.9989581965,0.9974187812,-0.9989354437	ok
-0.89195980	-31.55778894	-47.01375216	0.7870083482	continued:5	-1,5,-11,5,-11,-7,-10,-11	11,-11,-10,-11,5,-11,-6,5	-1,1,1,1,1,1,1,-1	1,1,-1,1,1,1,1,1	1705.220323,13652.51666,26086.30492,38140.2047,50474.01071,63187.13202,77638.46834,88513.60173	11267.32835,24137.77442,37455.46509,48503.20636,60518.50728,72879.44909,84765.00319,96955.86541	-0.9983591929,0.9989814663,0.9984918306,0.9990042943,0.9992407606,0.9991077951,0.9944214865,-0.9990698441	0.998957363,0.9973814199,-0.9954520807,0.9984564131,0.9989920299,0.9988390548,0.998578261,0.9990753298	ok
-0.88693467	-31.55778894	-47.44930827	0.7850903875	continued:5	-1,-7,11,-10,-9,11,10,10	11,-11,-10,-7,-11,-7,-11,-10	-1,1,-1,-1,-1,1,1,1	1,1,-1,-1,1,-1,1,1	1837.241249,15093.97311,25930.38178,39254.999,53628.41736,64452.46113,78118.43245,92054.39209	11252.03221,24119.80252,36607.99149,49529.91045,60610.48361,73758.58089,84612.90248,98962.81003	-0.9983463643,0.9942694648,-0.998995138,-0.9993916036,-0.9940971348,0.9989439145,0.9989412756,0.9992949667	0.9989567392,0.997353972,-0.9984879632,-0.9955408321,0.9983325176,-0.9945891276,0.999397565,0.9947365198	ok
-0.88190955	-31.55778894												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[11, -11, 10, -11, -11, -9, -8]
-0.87688442	-31.55778894												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[11, -11, 10, -11, 9, -11, 11]
-0.87185930	-31.55778894	-47.84485521	0.7824247561	continued:5	-1,9,-11,9,11,10,-11,10	11,-11,10,-11,-10,-11,-11,-11	-1,-1,-1,-1,-1,-1,-1,-1	1,1,-1,-1,-1,1,-1,1	1959.200602,15621.5607,27883.18886,41876.21006,54034.99736,67768.5144,79983.58902,93739.1712	11202.87088,24063.14041,36969.4416,49192.8809,62959.61945,74900.6346,87486.60172,98509.03843	-0.9983802152,-0.9989942568,-0.9988165602,-0.9991714263,-0.9989311749,-0.999085632,-0.9990882531,-0.9989715146	0.9989552474,0.997270752,-0.9990076773,-0.999171605,-0.9964683691,0.9967715334,-0.9955662461,0.998350101	ok
-0.86683417	-31.55778894												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[11, -11, 10, -11, 10, -11, -10]
-0.86180905	-31.55778894												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[11, -11, 10, 11, 10, 11, 10]
-0.85678392	-31.55778894												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[11, -11, 10, 11, -11, -11, 10]
-0.85175879	-31.55778894	-48.19955678	0.7797591246	continued:5	-1,10,-11,10,11,-11,-11,10	11,-11,-11,-11,10,-11,10,-11	-1,1,1,-1,-1,-1,1,1	1,1,-1,1,1,1,1,1	2080.05405,15546.54218,28346.64023,41454.00782,53355.16883,67042.83543,77869.31586,91439.59839	11128.98686,23979.12607,37150.53594,47783.79113,61500.49555,73593.23584,87323.59633,99506.29105	-0.9983782897,0.998954883,0.9972587301,-0.9993244438,-0.9989346956,-0.995365634,0.9986032876,0.9989571323	0.9989536939,0.9971603409,-0.9944236779,0.9995666162,0.9990336046,0.9993988213,0.9989937792,0.9986757141	ok
-0.84673367	-31.55778894	-48.51110756	0.7797196577	full	-1,10,-11,10,-11,10,-11,10	11,-11,-11,-11,10,-11,10,-11	-1,1,1,-1,-1,1,1,-1	1,1,-1,1,1,1,-1,-1	2133.54273,15555.53327,27875.78873,41289.81393,53603.6468,67025.51044,79345.01344,92759.9572	11108.92268,23956.21138,36778.73411,47546.79826,61167.59003,73447.39809,86910.80428,99252.26079	-0.9982184078,0.998974957,0.9982056047,-0.9989755108,-0.9982208596,0.9989750205,0.998207385,-0.9989754501	0.9989532607,0.9971333458,-0.9952785011,0.9986860784,0.998978647,0.9983041589,-0.998973256,-0.998156157	ok
-0.84170854	-31.55778894	-46.15192652	0.7852971688	continued:5	-1,10,-11,10,-11,10,-11,10	11,-11,-11,-11,10,-11,10,-11	-1,-1,-1,-1,-1,-1,-1,-1	1,1,-1,1,-1,-1,-1,-1	1433.556735,14967.56405,27082.89691,40695.75617,52775.57149,66425.4828,78478.7386,92154.31932	11088.19831,23932.40578,36536.60335,47535.52888,60918.61108,73013.18046,86648.0268,98712.60772	-0.9984824916,-0.9989994683,-0.9987120397,-0.999008031,-0.9988643654,-0.9990172177,-0.9990213435,-0.999028796	0.9989527543,0.9971067594,-0.9957442771,0.9981731417,-0.9990041422,-0.998796032,-0.9990128194,-0.9989470772	ok
-0.83668342	-31.55778894	-46.65671121	0.7825038199	continued:5	-1,10,-11,10,-11,10,11,-11	11,-11,-11,-11,10,-11,10,11	-1,1,1,1,1,1,1,1	1,1,-1,1,-1,-1,-1,-1	1570.264073,15036.10302,27038.42754,40720.48464,52692.43116,66455.61288,78354.36395,92223.3557	11066.80662,23907.64525,36346.03002,47549.10921,60726.22891,72693.831,86484.99734,98364.22137	-0.9983702587,0.9990321087,0.9991775024,0.9990881981,0.9995656454,0.9992067295,0.9990517657,0.9948417755	0.9989521377,0.9970806679,-0.9960637947,0.9978366599,-0.999097281,-0.9995644237,-0.9992330333,-0.9989989059	ok
-0.83165829	-31.55778894	-47.12292999	0.7798381885	continued:5	-1,10,-11,10,11,-11,-11,10	11,-11,-11,-11,-11,11,-11,-11	-1,-1,-1,-1,-1,-1,1,1	1,1,-1,1,-1,1,1,-1	1700.620885,15167.60134,27111.21475,40899.2605,52741.72255,66405.06838,77140.91202,90673.46095	11044.7435,23881.86646,36184.61277,47562.08529,61563.3381,71946.62334,85433.2813,96384.15698	-0.99840064,-0.9990738383,-0.9994863182,-0.9992367279,-0.9990492132,-0.9953273943,0.9985602558,0.9990786916	0.9989513681,0.9970551588,-0.9963034369,0.9975795936,-0.9924723804,0.9989583182,0.9957353206,-0.9981791814	ok
-0.82663317	-31.55778894	-47.55206330	0.7779202278	continued:5	-1,10,-11,-11,-11,10,11,-11	11,-11,-11,-11,-11,-11,10,-11	-1,-1,-1,-1,1,1,1,1	1,1,-1,1,-1,1,-1,-1	1832.779531,15297.30045,27179.1336,41206.09725,51679.7487,65600.76627,77332.7674,90738.09198	11022.00815,23855.0076,36042.30197,47566.25605,60365.25122,71182.47934,84631.32878,96512.91424	-0.9983861892,-0.9991258655,-0.9995658551,-0.9943726986,0.9994047917,0.9993331466,0.9989722187,0.9958887584	0.9989503991,0.9970303191,-0.9964918685,0.9973758533,-0.9955318505,0.998354695,-0.9991263138,-0.9995655318	ok
