time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
230000	230	0.000198484058012	0.28635196619	0.308571135398	25	218862.661509	218.862661509	15
240000	240	0.00019519131581	0.281601543344	0.313039682546	26	233156.483826	233.156483826	16
250000	250	0.000199815770066	0.288273220565	0.318039033627	28	249937.249787	249.937249787	17
260000	260	0.000201425870888	0.290596105036	0.310486327661	29	258965.289883	258.965289883	17
270000	270	0.000203072462543	0.292971634653	0.324087017162	30	265596.610934	265.596610934	18
280000	280	0.000208251934477	0.300444033125	0.315317128448	31	275838.401132	275.838401132	18
290000	290	0.00020707791334	0.298750278653	0.315317128448	31	275838.401132	275.838401132	18
300000	300	0.000216630116897	0.312531195355	0.319063264511	32	290591.178845	290.591178845	19
310000	310	0.000210769531956	0.304076158524	0.321298982102	34	309515.940773	309.515940773	20
320000	320	0.000214743509722	0.309809396539	0.321298982102	34	309515.940773	309.515940773	20
330000	330	0.000210259386005	0.30334017349	0.325642078184	35	323475.495738	323.475495738	21
340000	340	0.000209313075943	0.301974936657	0.331648363278	37	338380.167955	338.380167955	22
350000	350	0.000210256540031	0.303336067617	0.342770330856	38	345020.01948	345.02001948	23
360000	360	0.000211153719831	0.304630424465	0.335578164703	39	355113.785476	355.113785476	23
370000	370	0.000208900641254	0.301379919176	0.329776066578	40	364043.948162	364.043948162	23
380000	380	0.000211815439352	0.305585083936	0.339014512601	41	372177.927899	372.177927899	24
390000	390	0.000213242942485	0.307644535627	0.328397919797	42	386847.991834	386.847991834	24
400000	400	0.000213067820725	0.307391888333	0.328397919797	42	386847.991834	386.847991834	24
410000	410	0.000211488794932	0.305113835652	0.33171943854	43	401588.567594	401.588567594	25
420000	420	0.000219178870613	0.316208269701	0.33440238106	45	419655.493664	419.655493664	26
430000	430	0.000221529825999	0.319599981378	0.33440238106	45	419655.493664	419.655493664	26
440000	440	0.000218824608903	0.315697178089	0.324990950403	46	434439.965631	434.439965631	26
450000	450	0.000216944395247	0.312984603171	0.341940443921	48	449949.530678	449.949530678	28
460000	460	0.000219747927404	0.317029245111	0.338858453236	49	456626.452296	456.626452296	28
470000	470	0.000223624540397	0.322622015451	0.333876313222	50	465995.830067	465.995830067	28
480000	480	0.000227953772217	0.328867776729	0.342158046035	51	473495.201204	473.495201204	29
490000	490	0.000226396064706	0.326620479828	0.335964610082	52	484740.652818	484.740652818	29
500000	500	0.000233523088004	0.336902600996	0.344283967792	53	491847.817529	491.847817529	30
510000	510	0.00022736291181	0.328015345351	0.336636708563	55	507998.107583	507.998107583	30
520000	520	0.000226696461758	0.327053861165	0.336636708563	55	507998.107583	507.998107583	30
530000	530	0.000223630320948	0.322630355025	0.339988081802	56	522206.269597	522.206269597	31
540000	540	0.000223423041067	0.322331313367	0.335634023118	57	531437.92977	531.43792977	31
550000	550	0.000227994248729	0.328926171992	0.338119623917	59	549452.483182	549.452483182	32
560000	560	0.00023149544529	0.333977330908	0.338119623917	59	549452.483182	549.452483182	32
570000	570	0.000231786405653	0.334397097981	0.33173998064	60	562437.851433	562.437851433	32
580000	580	0.000229693715875	0.331377984816	0.334729523513	61	577257.984299	577.257984299	33
590000	590	0.00022900533669	0.330384863579	0.331531448761	62	585259.18531	585.25918531	33
600000	600	0.000235549157543	0.339825601473	0.339145083544	63	591872.24839	591.87224839	34
610000	610	0.000232748293505	0.335784808815	0.333199834298	64	604828.037897	604.828037897	34
620000	620	0.000239567974451	0.345623528697	0.340115102227	65	612354.531523	612.354531523	35
630000	630	0.000236429406918	0.341095532881	0.334143604362	66	625678.783779	625.678783779	35
640000	640	0.000236213841038	0.340784537055	0.340731209627	67	633496.732142	633.496732142	36
650000	650	0.000237694356968	0.342920470046	0.337521725826	68	641888.393351	641.888393351	36
660000	660	0.000230124564565	0.331999568085	0.331339865033	69	656220.249278	656.220249278	36
670000	670	0.000230060691085	0.331907418132	0.33769971598	70	664109.177878	664.109177878	37
680000	680	0.000229522727313	0.331131300466	0.332171181776	72	679861.688189	679.861688189	37
690000	690	0.00023200301959	0.334709605834	0.33727646307	73	689986.173435	689.986173435	38
700000	700	0.000232588850425	0.335554781075	0.343143112222	74	698348.865957	698.348865957	39
710000	710	0.000236411252282	0.341069341278	0.348371405092	75	707806.139144	707.806139144	40
720000	720	0.000236605976479	0.341350268911	0.345977775927	76	714994.715793	714.994715793	40
730000	730	0.00023950704405	0.345535624709	0.352294727122	77	722004.924671	722.004924671	41
740000	740	0.000237760746858	0.34301625041	0.347360090066	79	736785.745794	736.785745794	41
750000	750	0.000238557256489	0.344165370904	0.353015574397	80	744898.174876	744.898174876	42
760000	760	0.000234878116615	0.338857494054	0.347589545986	81	758749.511981	758.749511981	42
770000	770	0.000239709606117	0.345827859998	0.347589545986	81	758749.511981	758.749511981	42
