delta_x	delta_ca	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-0.948980	-41.938776	2	89	223	158175	1,0,0,0	14,14,1	ok
-0.948980	-41.428571	1	77	227	173138	-1,0,0,0	14,1,3,0	ok
-0.948980	-40.918367	6	464	752	3505543252070353768	-1,0,0,-1	-14,0,-1,-14	ok
-0.948980	-40.408163	45	178502	428	1998162909	-1,0,-2,1	-14,1,13	ok
-0.948980	-39.897959	166	10433695739	407	1074694315	-1,0,-13,-2	13,13,-12	ok
-0.948980	-39.387755	139	3549663152	197	63877	-1,0,13,-1	13,-11,1	ok
-0.948980	-38.877551	108	784971252	330	22414835	-1,-1,-11,-1	-13,-1,-4,-2	ok
-0.948980	-38.367347	426	562485662851021184	94	4161	-1,-1,-1,12	-13,-1,-1,-1	ok
-0.948980	-37.857143	436	1007356470022755719	412	1420631531	-1,1,12,12	-13,12,12	ok
-0.948980	-37.346939	437	1007507729006148600	411	1420578229	-1,2,12,12	12,12,12	ok
-0.948980	-36.836735	378	146282338271613920	706	308712457593306441	-1,8,-12,-11	12,-12,-2,-12	ok
-0.948980	-36.326531							error: T SSCS does not start with ±1: [-2, -11, -12, -12]
-0.948980	-35.816327	417	533461251195075526	715	533320446716317798	1,11,-12,-12	-12,-10,-12,-12	ok
-0.948980	-35.306122	413	519515761799018401	716	533461272886383283	1,11,11,-12	-12,11,-12,-12	ok
-0.948980	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.948980	-34.285714	370	137520058369471127	697	274761556251461169	-1,-11,-11,-11	11,11,11,11	ok
-0.948980	-33.775510	370	137520058369471127	685	137537054508265638	-1,-11,-11,-11	11,11,-11,-11	ok
-0.948980	-33.265306	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.948980	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.948980	-32.244898	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.948980	-31.734694	350	66720918967500902	679	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
-0.948980	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.948980	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.948980	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.948980	-29.693878	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.948980	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.948980	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.948980	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.948980	-27.653061	293	14134174203751952	623	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-0.948980	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-25.102041	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.948980	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.948980	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.948980	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.948980	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.948980	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.928571	-45.000000	97	194094251	315	6474569	1,1,-8,1	16,-3,0,2	ok
-0.928571	-44.489796	87	73114276	161	24722	1,-1,0,-3	-16,0,-2,-1	ok
-0.928571	-43.979592	63	2305876	768	30277566819298242974	1,-1,-2,-2	-16,-2,-1,-16	ok
-0.928571	-43.469388	530	17505000369838539328	80	3456	1,0,-15,-15	15,-2,0,-1	ok
-0.928571	-42.959184	513	6299157052995860464	481	5923236032	1,0,1,14	-15,0,0,-4	ok
-0.928571	-42.448980	2	89	500	9829912762	1,0,0,0	-15,1,1,-4	ok
-0.928571	-41.938776	1	77	216	124223	-1,0,0,0	14,-14,0,0	ok
-0.928571	-41.428571	1	77	146	16443	-1,0,0,0	14,-1,0,1	ok
-0.928571	-40.918367	3	275	277	917308	-1,0,-1,0	-14,0,-3,1	ok
-0.928571	-40.408163	61	1570877	433	2089326376	-1,0,4,-1	-14,3,13	ok
-0.928571	-39.897959	139	3549663152	304	4513484	-1,0,13,-1	13,13,-3,1	ok
-0.928571	-39.387755	135	2703881952	725	577932531595528700	-1,-1,-13,-1	13,-6,1,12	ok
-0.928571	-38.877551	449	1085538880095006645	745	1817960587283357355	-1,-1,1,-13	-13,-1,12,-13	ok
-0.928571	-38.367347	217	282764567936795	268	719375	-1,1,5,7	-13,-2,-1,-2	ok
-0.928571	-37.857143	429	640873115801420039	412	1420631531	-1,-2,3,12	-13,12,12	ok
-0.928571	-37.346939	438	1007659005023264060	511	20005900411	-1,3,12,12	12,12,-12,2	ok
-0.928571	-36.836735	407	335854313355957002	529	476781495741	-1,-11,3,-12	12,-12,-3,-5	ok
-0.928571	-36.326531	235	1569477936097304	336	34109647	-1,11,-12,-8	-12,-11,7	ok
-0.928571	-35.816327	402	282753769082767126	393	741336742	1,11,-12,11	-12,11,11	ok
-0.928571	-35.306122	413	519515761799018401	716	533461272886383283	1,11,11,-12	-12,11,-12,-12	ok
-0.928571	-34.795918	398	274761541425496159	697	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.928571	-34.285714	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.928571	-33.775510	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.928571	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.928571	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.928571	-32.244898	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.928571	-31.734694	350	66720918967500902	666	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-0.928571	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.928571	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.928571	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.928571	-29.693878	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.928571	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.928571	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.928571	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.928571	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.928571	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.928571	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.928571	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.928571	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.928571	-25.102041	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.928571	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.928571	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.928571	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.928571	-23.061224	258	6125569946746277	593	6125571717704269	-1,8,-9,-9	-9,8,-9,-9	ok
-0.928571	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.928571	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.928571	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.928571	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.928571	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.928571	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-45.000000	517	7348899394230100694	270	727789	1,1,5,14	16,-2,-1,-2	ok
-0.908163	-44.489796	377	141920021414695213	492	7785211340	1,-1,0,11	-16,-1,-16	ok
-0.908163	-43.979592	38	62479	764	10490659899629138549	1,-1,2,-1	-16,-5,0,-15	ok
-0.908163	-43.469388	172	16692111539	203	82998	1,0,-14,-2	15,1,2,-1	ok
-0.908163	-42.959184	21	5884	204	83407	1,0,1,-1	-15,0,1,1	ok
-0.908163	-42.448980	2	89	486	6286288099	1,0,0,0	-15,2,14,-1	ok
-0.908163	-41.938776	23	9590	303	4288028	-1,0,0,1	14,-14,-4,-1	ok
-0.908163	-41.428571	6	464	460	3586579137	-1,0,0,-1	14,-1,13,-1	ok
-0.908163	-40.918367	28	18527	508	16696679664	-1,0,-2,-1	-14,0,-14,-2	ok
-0.908163	-40.408163	130	1974275702	738	1035940049830513989	-1,0,-13,0	-14,-13,0,-13	ok
-0.908163	-39.897959	210	48600162327752	214	123727	-1,0,13,-6	13,13,1	ok
-0.908163	-39.387755	458	1859645929579469460	448	2849181302	-1,-1,-13,-13	13,3,-13,-1	ok
-0.908163	-38.877551	187	46626181877	499	9248883996	-1,-1,-1,4	-13,-1,-5,3	ok
-0.908163	-38.367347	459	1859765703892497455	742	1140379766318274353	-1,1,-13,-13	-13,-8,2,-13	ok
-0.908163	-37.857143	437	1007507729006148600	412	1420631531	-1,2,12,12	-13,12,12	ok
-0.908163	-37.346939	144	4372761402	511	20005900411	-1,-7,-9,2	12,12,-12,2	ok
-0.908163	-36.836735	355	73916393666838659	379	541155627	-1,11,-12,10	12,-12,-11	ok
-0.908163	-36.326531	379	146389105581798365	398	1019374105	-1,11,-12,-11	-12,11,-12	ok
-0.908163	-35.816327	401	282753768330764775	398	1019374105	-1,11,-12,11	-12,11,-12	ok
-0.908163	-35.306122	413	519515761799018401	716	533461272886383283	1,11,11,-12	-12,11,-12,-12	ok
-0.908163	-34.795918	398	274761541425496159	697	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.908163	-34.285714	398	274761541425496159	697	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.908163	-33.775510	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.908163	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.908163	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.908163	-32.244898	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.908163	-31.734694	350	66720918967500902	666	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-0.908163	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.908163	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.908163	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.908163	-29.693878	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.908163	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.908163	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.908163	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.908163	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-23.061224	258	6125569946746277	572	2671081176279736	-1,8,-9,-9	-9,8,-9,8	ok
-0.908163	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-20.000000	242	2536718799892277	569	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-0.887755	-45.000000	83	37389626	484	6077145349	1,1,4,-2	16,1,15	ok
-0.887755	-44.489796	535	30275625062797709629	128	11445	1,-1,-1,-16	-16,-1,1,-1	ok
-0.887755	-43.979592	178	24080358238	228	199997	1,-1,3,-4	-16,15,1	ok
-0.887755	-43.469388	252	5060182364100274	348	111131656	1,0,-7,-9	15,-1,-1,-3	ok
-0.887755	-42.959184	7	494	469	4582451482	1,0,0,-1	-15,0,-15	ok
-0.887755	-42.448980	1	77	275	885086	-1,0,0,0	-15,13,2,-1	ok
-0.887755	-41.938776	1	77	450	3313997550	-1,0,0,0	14,-12,-14	ok
-0.887755	-41.428571	59	1106327	424	1953718768	-1,0,1,-2	-14,0,13	ok
-0.887755	-40.918367	110	830586902	753	3505735941092831188	-1,0,8,-2	-14,-1,-1,-14	ok
-0.887755	-40.408163	477	3356526775495775777	439	2620337001	-1,0,13,13	-14,13,-13,0	ok
-0.887755	-39.897959	190	90527039759	299	3093802	-1,-1,13,-3	13,-13,-1,-2	ok
-0.887755	-39.387755	30	22365	444	2791128229	-1,-1,-2,-1	13,2,-13,-1	ok
-0.887755	-38.877551	74	11297880	177	38756	-1,1,-6,-1	-13,-1,-1,1	ok
-0.887755	-38.367347	433	983076033690471734	458	3480991616	-1,-2,-12,12	-13,12,-12,1	ok
-0.887755	-37.857143	438	1007659005023264060	411	1420578229	-1,3,12,12	12,12,12	ok
-0.887755	-37.346939	430	675772959923042555	531	527839594429	-1,-11,4,12	12,12,-12,-4	ok
-0.887755	-36.836735	419	547781402072670479	400	1033010307	-1,-12,12,-12	12,-12,-12	ok
-0.887755	-36.326531	403	282782932485941277	398	1019374105	-1,-12,-12,11	-12,11,-12	ok
-0.887755	-35.816327	416	533461250162156120	716	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.887755	-35.306122	412	519515760779689445	711	519515783204926708	-1,11,11,-12	-12,11,11,-12	ok
-0.887755	-34.795918	398	274761541425496159	697	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.887755	-34.285714	398	274761541425496159	697	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.887755	-33.775510	371	137520058893913799	684	137520069382767449	1,-11,-11,-11	11,-11,-11,-11	ok
-0.887755	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.887755	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.887755	-32.244898	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.887755	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.887755	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.887755	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.887755	-30.204082	349	66711046087671104	665	66720925908142496	-1,-10,10,10	10,10,10,10	ok
-0.887755	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.887755	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.887755	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.887755	-28.163265	321	31282544843925584	646	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.887755	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-23.061224	258	6125569946746277	572	2671081176279736	-1,8,-9,-9	-9,8,-9,8	ok
-0.887755	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-20.000000	225	998766650140877	556	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.867347	-45.000000	88	100784501	769	30761961189006801122	1,1,3,2	-16,0,1,-16	ok
-0.867347	-44.489796	112	1033010329	138	13830	1,-1,-1,3	-16,1,1,-1	ok
-0.867347	-43.979592	147	4706682751	215	124221	1,-1,-14,-1	15,-15,0	ok
-0.867347	-43.469388	516	6806013100792669079	493	7847727091	1,0,3,14	15,0,-15,-1	ok
-0.867347	-42.959184	7	494	83	3541	1,0,0,-1	-15,-1,1,0	ok
-0.867347	-42.448980	23	9590	250	338224	-1,0,0,1	-15,14,2	ok
-0.867347	-41.938776	11	1652	365	270106875	-1,0,-1,-1	14,-4,-2,-3	ok
-0.867347	-41.428571	36	45752	635	18813360678975543	-1,0,-3,0	-14,0,3,-10	ok
-0.867347	-40.918367	477	3356526775495775777	750	3357086403884242159	-1,0,13,13	-14,-2,13,13	ok
-0.867347	-40.408163	477	3356526775495775777	437	2592900051	-1,0,13,13	-14,13,13	ok
-0.867347	-39.897959	445	1032160936664304335	739	1061426209790188525	-1,-1,-13,12	13,-13,-1,-13	ok
-0.867347	-39.387755	34	32384	741	1085698897610077102	-1,-1,-1,1	13,-2,1,-13	ok
-0.867347	-38.877551	446	1032237956415090830	734	1032315014961424301	-1,1,-13,12	-13,-2,-13,12	ok
-0.867347	-38.367347	453	1818313823676171600	412	1420631531	-1,2,12,-13	-13,12,12	ok
-0.867347	-37.857143	440	1008264279454528010	411	1420578229	-1,7,12,12	12,12,12	ok
-0.867347	-37.346939	441	1008869826527664264	402	1046737111	-1,11,12,12	12,12,-12	ok
-0.867347	-36.836735	403	282782932485941277	400	1033010307	-1,-12,-12,11	12,-12,-12	ok
-0.867347	-36.326531	418	533508198414997652	398	1019374105	-1,-12,-12,-12	-12,11,-12	ok
-0.867347	-35.816327	416	533461250162156120	716	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.867347	-35.306122	397	274761540684197919	698	274761556992759430	-1,11,11,11	-12,11,11,11	ok
-0.867347	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.867347	-34.285714	398	274761541425496159	697	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.867347	-33.775510	371	137520058893913799	684	137520069382767449	1,-11,-11,-11	11,-11,-11,-11	ok
-0.867347	-33.265306	371	137520058893913799	683	137520068858324757	1,-11,-11,-11	-11,-11,-11,-11	ok
-0.867347	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.867347	-32.244898	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.867347	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-30.204082	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-0.867347	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-28.163265	321	31282544843925584	646	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.867347	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-25.612245	260	6127216826882384	597	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-0.867347	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-23.061224	243	2537568978100002	590	5848782350016823	-1,8,8,8	-9,8,8,-9	ok
-0.867347	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-20.000000	225	998766650140877	556	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.846939	-45.000000	536	32267369257828614064	290	1849895	1,1,-3,-16	-16,0,3,1	ok
-0.846939	-44.489796	14	2344	158	24059	1,-1,-1,-1	-16,-2,0,1	ok
-0.846939	-43.979592	153	6073948651	191	58281	1,-1,-15,0	15,-8,-1,-1	ok
-0.846939	-43.469388	18	4463	344	71586566	1,0,-2,0	-15,0,0,-3	ok
-0.846939	-42.959184	2	89	441	2677765942	1,0,0,0	-15,1,-14	ok
-0.846939	-42.448980	6	464	456	3480908175	-1,0,0,-1	14,14,-14	ok
-0.846939	-41.938776	79	24664775	754	3506314058470931147	-1,0,-2,2	14,2,-1,-14	ok
-0.846939	-41.428571	492	5817770593025677685	760	5933004988786411719	-1,0,13,-14	-14,0,-14,-14	ok
-0.846939	-40.918367	500	5933004899224016264	542	4663997046549	-1,0,-14,-14	-14,4,-12,-5	ok
-0.846939	-40.408163	464	1902165936562674684	436	2592828040	-1,-1,13,-13	13,13,13	ok
-0.846939	-39.897959	450	1112094932611536720	306	5000677	-1,-1,-2,-13	13,-13,1,-2	ok
-0.846939	-39.387755	452	1818078296518131494	502	10671655346	-1,1,12,-13	-13,-2,-13,-2	ok
-0.846939	-38.877551	85	67599377	735	1032546113012654225	-1,-2,-3,2	-13,3,-13,12	ok
-0.846939	-38.367347	439	1007734649419867374	412	1420631531	-1,-4,12,12	-13,12,12	ok
-0.846939	-37.857143	441	1008869826527664264	411	1420578229	-1,11,12,12	12,12,12	ok
-0.846939	-37.346939	418	533508198414997652	402	1046737111	-1,-12,-12,-12	12,12,-12	ok
-0.846939	-36.836735	418	533508198414997652	400	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.846939	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.846939	-35.816327	416	533461250162156120	716	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.846939	-35.306122	397	274761540684197919	698	274761556992759430	-1,11,11,11	-12,11,11,11	ok
-0.846939	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.846939	-34.285714	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.846939	-33.775510	371	137520058893913799	684	137520069382767449	1,-11,-11,-11	11,-11,-11,-11	ok
-0.846939	-33.265306	371	137520058893913799	683	137520068858324757	1,-11,-11,-11	-11,-11,-11,-11	ok
-0.846939	-32.755102	371	137520058893913799	683	137520068858324757	1,-11,-11,-11	-11,-11,-11,-11	ok
-0.846939	-32.244898	368	137503074817916327	683	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.846939	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.846939	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
