category_id	count	encoding	T_scs	gamma_scs
1922	1	24270255281891972095470936431567703164704827962823659073959676154616074884700350250290034	1,0,3,1,0,-5	10,5,2,10
1923	1	693876232352050721349592629597845601440574572957501056893446782607067893967297945401218200	-1,0,0,0,10,-4	11,0,0,10
1924	1	4628217957377885401880809196775573032783407759738845767093645928473493486139449137987538643633	1,0,0,0,0,5	-11,3,1,-8,0
1925	1	9754459923297054071716428938541471430951113044538920026169121353750039112103982294670833152134	-1,0,-1,-1,10,4	11,-3,0,-8,0
1926	1	41210370806052450263158043317131538242126075301861973559178166537154402990257181051480884858172	-1,0,-3,1,1,5	-10,0,4,9
1927	1	2441331378164626240925480330043722472038506618495058477993908982586223091040835202134444920166426	1,1,1,-1,3,5	10,-10,9,2
1928	2	131504586847961235687181966940029500971544335957425456784761374050053171458468331595673131099390391	-1,0,0,0,0,0,0,0,0	11,1,0,0,0
1929	2	131504586847961235687181966940029500971544336012597587654647332247485857613093680244399020269109586	-1,0,0,0,0,0,0,0,0	11,2,0,0,0
1930	1	131504586847961235687181966940029500971545408147544438137642973734879741483634244596127160493896506	-1,0,0,0,0,0,0,0,0	11,0,-2,1,-1
1931	1	346164828820716071287170182675466806557599977058709205892172677661111879942657677684874326119273556	1,0,0,1,0,-6	10,9,0,9
1932	1	862592361699403154211790132377064443439841837171304432580240607963837131794396476255725139661138444	-1,0,2,1,-1,-6	10,0,-10,5
1933	1	2068823859081660708742629630499294236802833403219269681189548209498578612100672403336136143360218531	1,0,-1,0,1,-6	-11,0,9,10
1934	1	10278856027743321545386935640421331386127531620958029782669944142917242026465158448753220596849503886236	1,0,0,0,0,6	11,0,0,0,0
1935	1	10380815304035160831662852907840071145218282214405315294357967722231416619806339344905861534231397503543	-1,0,-1,-1,0,6	11,-1,0,1,0
1936	1	10692476439640626854456453003480865401837139923933839098141141591106213493761785173432887389103498756200	-1,0,0,2,0,6	11,0,1,10
1937	1	23989408974202668187905644823351986935432822957900493646993148733959772549154750240677339743945083825572	-1,-1,1,-4,-1,6	10,10,10,-10
1938	1	48943603587556996302385181888778644647904244929149577435627178054090058360733248766362364462321226711534	-1,-1,-1,-1,1,6	9,-9,4,3
1939	1	157334239674827922517303267253503104350819660040588140890276853742790864038122720968846188063763260318436360	-1,0,0,4,0,-7	10,1,1,0,9
1940	1	3656945531547788368716940338749678201091129600897338775859288352362860326618497926504584392579460257025307540603	-1,-1,1,-2,1,7	9,8,9,2
1941	1	13329957315757051108960069397773830440109213746524070175029185845698241809987548112062639533741112942177626626417188	-1,0,1,0,1,-8	10,-1,0,1,-9
1942	1	13329964418586997469503604159033150534245148557891581042043867677868859524736900548832059310914715907052191214276480	-1,0,-2,0,1,-8	10,1,-3,0,1
1943	156	7735786337002564403960715824183332294963879855560985668321175373232403600756739295841767101373614951305203452290617166	-1,-8,-8,-8,-8,-8	-8,-8,-8,-8,-8
1944	20	7735786337002564403960715824183332294963879979792430247837022974809660244103158104108697964038776347767489723622760030	-1,-8,-8,-8,-8,-8	8,-8,-8,-8,-8
1945	1	30784420544839151772880925661304575790308155396755481922953575980796789702688169241121032368496696346215503592681435009	1,0,-1,1,1,8	10,-3,0,0,2
1946	1	30884349594020285570666403795027465646803955194193127488342293757328857683477514813379159825449545818294866801489998096	-1,0,0,-2,1,8	11,2,0,-11
1947	2	13431803962566821899132395128146170029904261226147332111307758986487552782113334646133550742842836879514821182727946824674	-1,-8,8,8,8,8	8,8,8,8,8
1948	41	13431803962566864244537535872149671071430281106755938079994458546844871689564226655441923691190182980897496253020093687919	-1,8,8,8,8,8	8,8,8,8,8
1949	1	20297199801353176082573895976466012373919466770615986405646195520163429880524290981436050128115648030336527342391845750591	1,0,-1,0,0,-9	10,-2,0,0,9
1950	1	30670683610383913892753331482668599723041142462094538174598026381567782020538659466949712313754123937075729698809546355151	-1,0,2,1,-1,-9	10,0,6,9
1951	1	22467076645578917478076506034694497342011759032072118836917890395320542984147917643130895352152127267509398289487621844902657	1,0,0,0,0,9	-11,0,0,0,0,0
1952	1	22467079818646287733070634556797465818672448629866786332540452705359409106177632341996231082600629957580816829786926971389982	-1,0,-1,0,0,9	10,-1,0,-1,-1,0
1953	1	22467079818646287733070634556801830448997218326682918588954331913669800179822361444373453968338585201861391846390303737833286	1,0,-1,0,0,9	10,8,0,-2,0
1954	1	22467082991714078117676165537678084178596022033793559952616135804594127402749554210409515085648648328897103955941219500408463	1,0,1,0,0,9	-11,0,1,-1,0
1955	1	22514885275262790667481518126381231644230558780695163269278495077551877680184036375371728086576659828068307354381557677548891	-1,0,0,-1,0,9	10,-1,0,0,0
1956	1	22562798825086939629686619327257187595906934171559344903156744207110219193436799616016839447038406040461452735497449869403711	1,0,1,1,0,9	10,10,-1,1
1957	1	22610798377191289701926180910833888727499889508210771770284272851746682708727503482830188709117679112334792361951764585088215	-1,0,0,-2,0,9	11,0,10,0,-1
1958	1	22610804761377779700932470261384044321294634464402155174919829107369098246719672391638977566572740287894878680678171272017960	1,0,1,-2,0,9	10,2,-1,0,1
1959	1	22610811145565959621322831251382647732463612119365995221841213214120814451431567842323666355242860551737564506271594038549900	-1,0,2,-2,0,9	-11,0,10,-2,2
1960	1	22658909639883627712601834497376695061572033958786815455127843819089213274776837897761566935945259478655973499583785289761917	-1,0,1,2,0,9	10,0,3,-2,0
1961	1	22755410590796541137318810476406247695428092137374047540070520494607385774444582959330825609457148755384722848283154668407216	-1,0,0,3,0,9	10,-1,0,1,9
1962	1	46588857395922448148125174951091589107808151671233230344331815840992330886499435589891056735960814369739606333923341053453875	1,0,0,0,1,9	11,0,0,0,-1,0
1963	1	46685766059657872610650888457401951844446957454927614906533576955782653607406272729910299166934196665563955950883667352833643	-1,-1,-1,-1,1,9	-11,-1,-1,1,2
1964	1	137574762224162605555128391096077389547483463668591574624496156660247213062925736752123164330577634800215461180488460620936792	-1,-1,-1,1,-3,9	-10,1,9,9
1965	1	17366352230244216640560189200866830733656593751950806763561789099284670022707723710108831659236846679377035579547437365955325820	-1,0,0,0,0,-10	11,0,1,0,0
1966	1	17366353848813132424253409982360499889392281937354661663491623459115194607122375916573173831573984488705144643322972796769777421	1,0,-1,0,0,-10	10,4,9,10
1967	1	17426431985455314177814745037109091888912865214423011323541964726652064734154551957587955484728725811982991353147871836537231960	-1,0,0,1,0,-10	10,1,0,5
1968	1	17426438480727758342577562483376746315022346880083409337887515024161800954109745805561592671032085353477402988260113187471396610	1,0,2,1,0,-10	10,2,9,-10
1969	1	33535599326769069794454105952777774646269160503665638556925834302365616787499172190450474593097850900494990576190066070942951466	-1,0,-3,0,1,-10	10,-1,0,3
1970	1	33649240086779471787608443875118857196604620694154139020046035433945633462269775962166604034071335124626859765806555583739938636	-1,-1,-1,1,1,-10	10,10,10,-10
1971	1	64545189186404939946959123286942255691571073547258091733537289452895545692390051837426377538272715380213774111677033381676644305	1,-1,-1,1,2,-10	10,-3,0,-10,0
1972	1	9731040989807150713077090102813041784553095934473506703265228323971187521884384194438040282651520385098056996645665210151167843540	-1,0,0,1,0,10	-11,0,0,-1,-2
1973	1	9731040989807150713077090102813121138397572450074013448988830885418337637864719676604191757241643071004714591120337567237261171954	-1,0,0,1,0,10	11,1,0,-1,10
1974	1	9731041600473121975297202928927879635182347502965311988723542862514063710552150884419362417675034818608694011674717140341581734914	1,-1,-1,1,0,10	10,10,-2,0
1975	1	9731042211139124374139897165287877438292339154023168137338673502034869105289589847189188940251645225411669681390039305592869684165	-1,0,1,1,0,10	-11,0,-1,0,-1
1976	1	9731042211139124374139897165287877438292339154025301690452063970618678416388750757859112179357211776977016463790117392401118137700	-1,0,1,1,0,10	11,0,10,9
1977	1	9731044043137354317295708647733931098321488855003689115416175040866767074499247656652931312386513001165234306820291948360857738119	-1,0,-3,1,0,10	11,0,-11,-11
1978	1	13141119622624653859890836129208809963773861461909949318588405250820573349678912375973416264512197532557435421847928048274386601526	1,1,-1,-2,-1,10	10,-10,0,10
1979	1	17622995009180059025636906528979157668298570897873524753721299768489761480814925174397582236102089853740886272353401352794255582050	-1,0,0,0,1,10	11,-2,0,1,1
1980	1	17622995009180059025636906528979272707877454513850331321559355164509984864068817195315110889956632499791992878881836978774175287380	1,0,0,0,1,10	-11,0,0,0,0,0
1981	1	17622997140428684315486637606810134803106274835004089259038664555189398298355037729072130876181854766616277396490981315437431002528	-1,0,1,0,1,10	-11,0,-1,1,1
1982	1	17622997140428684315486637606810270225058563695632334180583538327380822245991769838947789716457109785103827362163014453711785197885	1,0,1,0,1,10	-11,0,0,0,-10
1983	1	17622998206053087573523835514372189651021587303781692164327582969623656188989880807937061211844848176347065582740817430964412175635	-1,0,-2,0,1,10	-11,0,1,-4,0
1984	1	17647525686741399621535278429009287999950459103264166671393166833829001511764414024130620511205952384575411572006604161696451453081	-1,-1,-1,-1,1,10	11,-10,-1,1
1985	1	17770670730574290264968731867911410743765931943485913626116153700768130411999285999743508835263991708327340020515069314173393703616	-1,-1,-1,3,1,10	10,10,-10,-1
1986	1	57188628499654354076869546882293504608007083456570775925916956563177047308730092540024045044587862260705549986148995972313287645111	1,0,0,0,3,10	10,-3,0,0,0
1987	1	4042793978826031439788313743161028438592777345554620240401781546819168207236749884449170063415524785630664920299028231748799022860391	-1,0,0,-1,0,-11	11,1,6,0,-1
1988	1	5302028432571052078768522927276681960766438312706450083205318281680947165761809988129519279347504334452660547205254081722772212671825	-1,0,0,0,-1,-11	11,1,0,0,1
1989	1	6969757745332199602359106406707997931274352275366825585141258469298127000521127586661373238165891896675060092031317936758682332300019	-1,0,0,1,1,-11	11,0,-3,0,0
1990	1	6977805382689907920718591121888145496306629654172550376363026502426095051663359660688306905134258036456490195569069864346108735668324	-1,-1,-2,-2,1,-11	11,2,-11,5
1991	1	11920323678297508063154976479064996372209723202908805408812193910331204612481788681093901207440071333975420616784243326283632665109664	-1,0,-1,0,2,-11	11,0,4,2
1992	1	8646728181026489602610406537158318670928372786739157324338952261947980720748902833549232963382078631326172533516696504662254202676296587412767490094021164325102438488884132657011682377639300748342	-1,0,0,0,0,0,0,0,0,0	11,1,0,0,0
1993	1	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928617876419718895893920344187748485899117758828796801551543527566052849489960209264260571065203066298221825334096785517636431510807170743876326267482733979214780977145011812026422757017454563065352318452198866821049756338809444507737110798107043119760437196635467012175613764171021762075258879255707	-1,0,0,0,0,0,0,0,0,0,0	11,1,0,0,0
1994	1	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928617876419718895893920344187748485899117758828796801551543527566052849489960209264260571065203066311598313830144764932874730423791089727802518968564911099043477397497871913270075737561280986895111278177488584460269414679240001738008277920728629640960071607471547556017673758067263303884445106497379	-1,0,0,0,0,0,0,0,0,0,0	11,-2,0,0,0
1995	1	37382954118278832773895244218236686338908646550437400502358118064530753024550062640906067170928617876419718895893920344187748485899117758828796801551543527566052849489960209264260571065203090496678617453037739715836633392888737006550699300544309858177472453591674913026703593846948605987700347207592864336034114749968905920484125679069000107878390567487603676032209108849043208653627521290239	-1,0,0,0,0,0,0,0,0,0,0	11,-1,0,0,0,0
1996	1	244120631003801857336493619802198344347060683884121664619609538945819942861400180833648307652364636189086873370357103887310251554189600983285572555654640229362733082199317547501553541113238119051434163551509561195646322033335102738609761215801971060836358595134250597022200997577323361285150412409752570244891305425198003604014720750850849961174934531062862650108544323103716485130855865765305806987998951349266090106468426910924674689693142807190651206811488006486301689745538186540608441734065906225998866599701809104879066904194997010701783456784340901130713230266741521631593154074310052433569450610416688498544781604112243872860532455654156387293812390192503839719121695083597700693400611330060472041071103118638793089023251019474537707549924345141594512638425907630735585198228132083450096581668305272820306005529673486122354802007508664299774285716260938341974774605878939049641431458020268137407593064825635015068497063027366276341107396507453407070798039699508252881480732892213699635498707638220873991818840985604013127077115153555994914324682106274291243164481539070178590674779513756309196891728308310058649751436997789763726731630408514119395639460778779624254757233946219053883228787344126617073660151142411860945266580406739952925018757723444081030000325123597550402153560136331846682940066606475963612308417383053779795319115706950725930211577559262263113971263459761216939460885139703095474982011978537365634135848979868189691847371267681538092732334735881126297164386409224700566363209951468255372198903525962361002162470398313372691728880217102300	-1,0,0,0,0,0,0,0,0,0,0,0,0	11,-1,0,0,0,0
