category_id	count	encoding	T_scs	gamma_scs
3864	1	394977454098640620416355744203212616155848452694227319	-1,-1,-4,-1,-1,2	9,8,-9,8
3865	1	540814787978257495279520211310036866436930615313429356	1,0,0,1,-1,2	-11,0,0,0,0
3866	1	540814787978257495279637200429516411282321598752637464	1,0,0,1,-1,2	10,2,-2,0,0
3867	1	544787697564368828039649736503801613141952390232479334	-1,0,-1,-1,0,-2,0	11,0,2,-7,0
3868	1	571283539003051662957236786067736278369828509372320389	-1,0,-7,0,-7	11,9,-11,0
3869	1	571283539003124711800735913095284247330855760161772577	-1,0,-7,0,-7	-10,-1,9,6
3870	1	730757283180967180616976456152364015416453442461872003	-1,0,1,-8,0,2	10,1,-2,0,-1
3871	1	733387677677134050351966922711198387631421734304098357	-1,-1,1,7,6	-10,-8,-9,-1
3872	1	765645892828245699892078257337023181199090215300060986	1,0,0,0,6,0	11,0,0,0,0
3873	1	765645892871504319206579996395671320936376729736400445	-1,0,0,0,6,0	11,0,1,10
3874	1	1079731399960794988850095969836037212098975885922930475	-1,3,-9,-8,6	-9,4,-9,8
3875	1	1091141104931161612423548849520802801261026784879175731	-1,-3,10,-8,6	10,10,10,-10
3876	1	1118213692200314038945784805629502655214565945162952524	-1,0,7,1,-7	11,-2,0,-11,0
3877	1	1420955450160883479458302773383307436689290824369538313	-1,0,1,-9,0,2	-10,0,-2,0,1
3878	1	1480877246528404774302133169679631465254870641596198626	1,1,1,-3,-1,2	10,9,-2,0
3879	1	1480878340217354791051316239378258357560647159061740092	-1,0,1,5,0	10,-1,0,-2,-7
3880	1	1491079149126748090220212241013338660428287093479467251	-1,2,-8,8,6	9,8,9,4
3881	1	1496222986797784736778328485933316207469653357163969984	-1,-1,-1,-1,-6,-1	10,10,9,10
3882	1	1501354671429026064337261046957531095196528560966772555	-1,1,-9,8,6	9,8,-9,6
3883	1	1506517293220890548590834298374300164823594850977297201	1,-1,9,8,6	10,9,-7,0
3884	1	1569811034867598503756209553405504207556478951548875520	-1,1,-9,-2,-7	9,9,9,9
3885	1	1991600649658460595018965331950989529762252156612980708	-1,-2,2,-9,6	9,8,8,4
3886	1	2046048087864749725210568433068949885845187229415606301	-1,-5,6,-9,6	9,7,-9,-5
3887	1	2046050990352372325081072666836084340173245169004205769	-1,-6,6,-9,6	9,8,-9,-7
3888	1	2073787761539681691201500694902136930749923312250686974	-1,-5,8,-9,6	9,-9,-9,5
3889	1	2073792166888504159454251585721483463811981386684901489	-1,6,8,-9,6	9,8,8,-9
3890	1	2087785016915823725826415285773277171422661270315088154	-1,3,9,-9,6	9,9,-8,8
3891	1	2173687595967723471961953775031791552589041649663824866	-1,1,-9,2,-7	9,-9,4,-9
3892	1	2195674724224994960900423617162966620292004738287300201	1,2,10,2,-7	10,9,10,3
3893	1	2708557382759567615647086784710725061052080015947313031	-1,0,0,-10,0,2	10,0,-9,0,0
3894	1	2717537257094702330450946507115427299991551553225551609	1,0,0,9,6	10,-3,-2,0,0
3895	1	2726541305077152091338707634904791262292760284784739961	1,0,1,-10,0,2	10,4,3,6
3896	1	2735577059739843581319307746147354324270805085329032987	-1,0,1,9,6	-10,0,2,-2,0
3897	1	2753729087864210373947598764684520522960126847374671382	-1,0,2,9,6	10,0,9,9
3898	1	2753730969909003398844019257631936448448804131523695801	1,-1,2,9,6	10,-9,0,10
3899	1	2753738497878888793134750881266331893403986487573504730	-1,-3,2,9,6	-10,-9,8,9
3900	1	2790372429295715660658604629525225594707254236574948635	-1,0,4,9,6	-10,0,9,-8
3901	1	2818163999603110168538512134819755772748795767368927028	-1,-3,-6,9,6	9,-9,6,-7
3902	1	2827484090738374433913556752552397354920009030078208948	-1,3,6,9,6	9,8,-9,3
3903	1	2846207153803536224291427256728266406286266517297664760	-1,3,7,9,6	9,-9,-8,3
3904	1	2865034713408734091183651681410317546770323641263014382	-1,0,8,9,6	-10,2,-1,6
3905	1	2865038610204154599454298687785449610749799065307896769	-1,1,8,9,6	9,9,-3,1
3906	1	2865038610218155169073167958621950594009630208427405189	-1,1,8,9,6	9,8,8,-9
3907	1	2865042507005399792275663948459700652773163931138143159	-1,2,8,9,6	9,8,9,7
3908	1	2883990755397726002154488831399264564043639632612367132	-1,0,9,9,6	-10,8,1,9
3909	1	2883994674742036255405683656296777474711174213511709542	-1,1,9,9,6	-10,-9,9,-9
3910	1	2980583957308614314483198746317553573668368895904003798	-1,-3,-8,-3,-7	9,8,-9,3
3911	1	3734350324391531149710415284452245540486404344897889430	1,0,0,10,0,2	10,3,1,-10
3912	1	3795400182668059327578710269189004488298046989153142620	1,-4,2,-10,6	10,6,-10,-10
3913	1	4022971250949440504378648498375693235606265598195747499	-1,1,-3,1,-5,1	11,-3,-2,-11
3914	1	4062113376378512393926207806291565675347566086258640565	-1,-1,4,1,-5,1	11,-2,-1,-1,1
3915	1	4101609668075643781411650615876892986223935441126705801	-1,-2,-8,3,-7	9,-9,-3,2
3916	1	4128146500399955876213715792744378014830096170771951633	-1,2,-9,3,-7	9,9,9,9
3917	1	5165239107452546904815467458511423406590236638855590491	-1,0,1,-11,0,2	11,1,-9,0
3918	1	5181698716075655656300500657804810267155002995223600369	1,2,1,10,6	10,-10,-1,1
3919	1	5247957298836060517027740416963238441854213059994397711	-1,1,3,10,6	10,10,7,10
3920	1	5486188310690908978614360495658063274976842738878009875	-1,0,10,10,6	-11,1,-7,1,-2
3921	1	5486202070456834678372866887472398331184209247366417205	-1,2,10,10,6	10,10,-10,-4
3922	1	5698527568865251937609606695825138068618867878107557976	1,8,-10,-4,-7	10,8,9,-10
3923	1	7507320872365480140557032620150522037874328283996589970	-1,1,10,-11,6	-11,1,10,-11
3924	1	7624794871240562594454653282055344958462382137884417880	-1,1,6,4,-7	9,9,2,8
3925	1	7792080233777978894975027018515385420152061622100170159	-1,2,-10,4,-7	11,-10,-3,-11
3926	1	18569775326119732288206295937278989890783860151770403355	-1,0,0,5,6,0	11,0,1,-6,1
3927	1	19122355736743119252132730946833203854127638541962497195	-1,0,0,0,1,2	10,1,-5,0,0
3928	1	19122355736743119252148194455337684651549320933972297850	-1,0,0,0,1,2	11,0,0,-2,0
3929	1	19122355736743807022583787680776377096016946083880384236	1,0,0,0,1,2	11,0,0,0,0
3930	1	19122355736743807025831445372641562143320046625389334350	1,0,0,0,1,2	11,0,0,0,-1,0
3931	1	19178443261101225869311300223524284612432507306308025417	-1,0,-1,0,1,2	11,1,11,0
3932	1	19178443261101226035422954410076803152820288932828364434	-1,0,-1,0,1,2	11,1,-11,0,1
3933	1	19178443261302596783695285642765210895728751436156430224	-1,0,-1,0,1,2	11,2,0,10
3934	1	19234684988707530232331062102111676696142712689857154048	-1,0,1,0,1,2	10,1,0,8,0
3935	1	19291081315189011567798621873949489938227747032126212460	-1,0,-2,0,1,2	10,-1,2,-9,0
3936	1	25711039014955103768164708540733843937532848384131068063	-1,-1,1,-3,3,-2	9,9,2,9
3937	1	25933777940964486010106653032912945828362464679080852871	-1,-1,-1,-1,1,2	9,9,-9,1
3938	1	25933777940965350354910988233855435392352205894017899486	-1,0,0,0,-1,-2,0	11,0,8,0,-1
3939	1	25933777941002857054402881853993974248367069562458114743	-1,-1,-1,-1,1,2	9,8,7,-9
3940	1	25933777941015139583359360041142232178643673453310163586	-1,-1,-1,-1,1,2	-10,1,1,9
3941	1	25933777941445004333206473883060428953604115159568842961	-1,-1,-1,-1,1,2	10,10,10,10
3942	1	25933804723487269618562795251500664034396757517647479206	1,-2,-1,-1,1,2	10,8,-10,1
3943	1	33998024488750085666061296622346937740625666622335075154	-1,0,2,-8,-1,2	11,0,9,10
3944	1	34873219120890042025346297033083710584327075795325222657	1,0,0,1,1,2	11,0,0,0,1
3945	1	35468233454748274252855237345453023878265101501038283245	-1,6,-9,-7,-7	9,-8,-7,7
3946	1	36583837829891257002362603325090281246983769039388263788	-1,0,-9,1,1,2	9,9,1,-7
3947	1	47292757827345145507097114046758821217488605419150874879	-1,0,0,0,7	11,2,0,1,-1
3948	1	47292757827373662447714298347651169194344792834715479163	-1,0,0,0,0,0,0	11,0,0,0,7
3949	1	47555244049163217910771643323245808563457153123387926867	-1,0,1,0,7	11,1,10,1
3950	1	47555244049164579928748356709743482976580074460166650356	1,0,1,0,7	10,9,0,-2,0
3951	1	47555244049191853419705830774876685467980623272808803700	-1,0,0,0,0,0,0	11,0,1,0,7
3952	1	47819095637298542699265295699207327290696795947279205454	-1,0,-1,0,1,0	10,0,2,0,7
3953	1	47951535513999934519702221672902583705214935712593941094	-1,0,-3,0,7	11,9,0,-11
3954	1	48217447584993862812994084745381357652723300979151792077	-1,0,-4,0,7	10,0,-9,0
3955	1	48217470625526864611611145200493541965879889092728724300	1,-1,-4,0,7	10,-10,-2,0
3956	1	48618885806052136734501314735995999241304186678454514430	-1,1,-7,-2,1,2	10,10,-10,1
3957	1	49023502568135554097974312632515008042963588749347820520	-1,0,-7,0,7	9,9,4,6
3958	1	49294982924611290150105995019454699523713010863750465335	-1,0,-8,0,7	-11,0,9,10
3959	1	49567872255768105469092622333486205424725445034789924822	-1,0,-9,0,7	10,-1,-10,3
3960	1	49704847418956786596095133231484961989524612918539593306	1,0,9,0,7	10,9,-3,10
3961	1	49842177386298081539892992528163947661524264492339604880	-1,0,-10,0,7	10,10,10,-1
3962	1	49842177386299492400153198926767481294548620739440890976	1,0,-10,0,7	10,7,-10,0
3963	1	49842177386299492400393589086220851465232493843423919266	1,0,-10,0,7	10,9,-10,0
3964	1	50307621056757989521561003879830675154663516901282258716	1,0,5,0,7	10,-2,0,-2,6
3965	1	63771261839147988404469328893588822387869264614677449460	-1,0,-1,0,-7,0	-11,0,0,10,0
3966	1	63944641479569178444699389305757305276153516706099062549	-1,6,-9,-8,-7	-9,7,-9,8
3967	1	63944729968479600026482807161555567872803877147578698300	-1,0,1,0,-7,0	11,1,-1,0,1
3968	1	64468039297921291201986932535506634688302826996659327352	-1,0,-3,0,-7,0	-11,0,-4,0,-5
3969	1	82162463889323683525722748683170726851237941676775963838	-1,-1,1,8,-7	9,-9,1,-9
3970	1	84839434188849726186652269184383817950730196685700375816	1,0,0,1,7	10,2,0,0,1
3971	1	84839434190683124164466659518067658750148428286468107019	-1,0,0,0,0,-1,0	11,0,0,1,7
3972	1	85066125912328210634420401348390943613701457904137995556	1,0,-1,1,7	10,9,-2,9
3973	1	85066163776175891536431222306160990664128997082474713522	-1,-1,-1,1,7	10,10,10,2
3974	1	85066163776176542046239564664867608210622609272766626838	-1,-1,-1,1,7	9,-9,7,6
3975	1	85066163776376227316205857269659864961891523274436343393	-1,-1,-1,1,7	10,10,10,9
3976	1	85293461323042103785498321405805646941601088330260097431	-1,0,0,0,6,-1	11,1,-11,1,0
3977	1	85520833623169503453015164634022993705156390671879682310	-1,2,-9,8,-7	-9,4,8,8
3978	1	85521290115944677192476416029864675591527457138950558445	-1,1,-2,1,7	9,9,-7,1
3979	1	85521290116759250694295235122527823174832547598746255114	-1,1,-2,1,7	10,10,9,10
3980	1	85749613089609821656880795333370283222622804014844179296	1,0,2,1,7	-11,3,9,10
3981	1	85749689348838094905410500702982353672929000034916953593	-1,0,1,0,6,-1	11,-1,0,1,0
3982	1	86208204468904476338162642831949770621157517923440701521	1,1,3,1,7	10,1,-10,-1,2
3983	1	87364568624090231426719874312291113644504835103413665705	-1,1,-6,1,7	9,-9,1,-9
3984	1	88065272483752683821285432901501219922914021937910941585	-1,0,7,1,7	-11,0,10,-10
3985	1	88300191464187496464931696830688195814807005025022342769	1,2,-8,1,7	10,6,7,9
3986	1	88535384106509210577808712958394535928785480367376503963	-1,0,8,1,7	9,9,8,8
3987	1	89244964930823534921285882038946347979041894282773347986	1,0,-10,1,7	10,2,-3,0
3988	1	89245043904727437035941692647106785725342852274721524586	-1,1,-10,1,7	10,10,7,10
3989	1	109682694769990970718843543181376703002224933326971354253	-1,-1,1,-9,-7	11,-10,1,10
3990	1	110260303278228669656406448010327054801763820120637083381	-1,-2,2,-9,-7	9,8,8,-9
3991	1	113488509059827583948591576480204395908684343786860737836	1,0,0,1,-7,0	10,3,1,0
3992	1	113488509059827583948593021723157144989979539149079592217	1,0,0,1,-7,0	11,0,0,0,-1
3993	1	113488509059827584017616556609758196589307301759104195957	1,0,0,1,-7,0	-11,-1,0,0,0,-1
3994	1	113785841725198804037978056992317155776371589304222714177	-1,3,8,-9,-7	9,8,7,-9
3995	1	113786281276157008060844296554939694659319924214269054205	-1,-1,1,-2,7	9,9,2,9
3996	1	114084687952389351811243274759632669909998495918373162923	-1,-7,-9,-9,-7	9,8,8,8
3997	1	114084883757067922244361885609604485942308107050641750007	-1,-2,-2,-2,7	9,9,9,8
3998	1	146804219095056836886922170368429359165070386542205416276	-1,1,2,9,-7	9,-9,8,2
3999	1	148325800992397655088117318006413510408620257472400145743	-1,-1,4,9,-7	9,9,4,6
4000	1	149092217369129342421415533826375683914610576273404976444	-1,1,5,9,-7	9,-9,1,5
4001	1	150635951660997201875802257667329664752236670347738098145	-1,0,7,9,-7	9,9,7,2
4002	1	151413739897987904083415220763988629255449446471636824900	-1,2,8,9,-7	9,9,8,9
4003	1	151413865316808848842365956740107463004152192499393801923	-1,3,8,9,-7	9,8,-9,3
4004	1	152194787902339954357669653646619319015688715926319886745	-1,0,9,9,-7	10,-1,-9,0
4005	1	152194787902585583259816342872697428344105234679424049932	-1,0,9,9,-7	-10,0,9,9
4006	1	152194976880049514459878970045745376690530911731259804976	-1,-2,9,9,-7	-10,1,9,9
4007	1	152195921770264601230926550602102899637632198292261877261	1,0,0,0,5,1	10,2,-9,0,0
4008	1	152587863321488891423468683148786171883659868320854644456	-1,1,-3,2,7	9,-9,1,8
4009	1	152980877596521371317259974576216778917283294649545604804	-1,1,3,2,7	9,-9,1,9
4010	1	202003889451712713032918810609586894984929194823403711386	1,0,9,-10,-7	10,-3,0,6
4011	1	202004050853864654345497158179222420844374164637321852690	-1,1,9,-10,-7	-10,1,8,9
4012	1	252586070641030209100322964451772749997733191582170198366	-1,0,0,9,-1,2	10,-1,0,0,7
4013	1	255750370859199883544723518602125954552288792779226558642	-1,-1,0,10,-7	10,10,1,10
4014	1	258206019927411827024330987082315685427961703303769525898	-1,0,0,1,-1,-2,0	11,0,0,1,7
4015	1	260894445414006958444755412332036772363306708103896768710	-1,0,4,10,-7	-11,1,10,-1,-1
4016	1	264816063145666751017467780972439176032249372216850364285	-1,0,7,10,-7	-11,0,10,-3
4017	1	266136941004050711263986087611336136968452079352960890025	-1,0,1,3,7	11,1,-5,0
4018	1	267461207279352152225288971566960085630458915263865975659	-1,-1,9,10,-7	10,10,9
4019	1	267461413615297160830488399492037852782102740077478274786	-1,-2,9,10,-7	10,10,8,10
4020	1	268792997170480542899654774283033946730687916988998667560	-1,-1,10,10,-7	-11,-4,0,10
4021	1	270132355155003417686955061711001212191646196056384459249	1,0,4,3,7	10,2,-1,-9,0
4022	1	295347827060968807971799160432631077484222505182604014003	-1,0,0,0,-7,0	10,1,0,1,7
4023	1	350704633124166278352640228135973616594009379911378810594	-1,0,0,3,-7,0	11,0,9,3
4024	1	351560659629263538347044499561170829019719553324252872304	-1,2,8,-11,-7	-11,4,10,-11
4025	1	356748326289041770874549388804275387064075152182545729665	-1,-1,4,-4,7	11,10,11,-2
4026	1	364662992483830881305975440675805217973917640927744354908	-1,3,-9,-4,7	9,-9,4,-9
4027	1	366445092771365654354334997044807940036999054183262336617	-1,-8,-10,-4,7	10,9,10,-9
4028	1	467780974004665602148336291804190525644513581858065728079	-1,-1,1,2,5,1	9,9,5,9
4029	1	475697640709439599938278387571919384296861874790286473940	-1,-4,-7,4,7	9,-9,4,-8
4030	1	619309086932152870590393850041948948946579601594999307225	-1,0,1,1,-4,-2	11,1,10,-11
4031	1	622235311317697523562428500629587067630240754111402049589	-1,-5,-6,-5,7	9,-9,6,9
4032	1	793572212822530526165687257862316441765087496952578326860	1,0,1,-7,1,2	10,-9,0,0
4033	1	827381226925323732045747884798729882354563226221184169957	-1,3,-9,5,7	9,9,-7,8
4034	1	1082309973549756725840195317894593807593223939303845429103	-1,5,-9,-6,7	9,-9,5,-9
4035	1	1406366381021903538187149507903513256813127921441164212301	-1,3,-8,6,7	9,9,7,-9
4036	1	1412678697814915428302530713471754229266653047549766972893	-1,4,-9,6,7	9,8,-9,-9
4037	1	1415841703400943917441059524179240820353218710177279344195	-1,1,9,6,7	9,9,8,4
4038	1	1422192097263356290121982385596759682021399879999545491279	1,0,10,6,7	10,10,-1,0
4039	1	1831829449017883697620495365496251924596105854981294030286	-1,-7,-8,-7,7	-9,7,8,8
4040	1	1839915310149631747892665823296416136172440522570819231983	-1,-7,-9,-7,7	9,-9,-9,7
4041	1	2299707244963454262274323558512829929548465235339695857866	-1,1,1,-9,1,2	9,8,-9,-2
4042	1	2304706606326935325893519274281961890832281115075075882405	-1,0,0,7,7	11,0,-11,0,0
4043	1	2304706606327146423845116241916543866493162976878058154301	-1,0,0,7,7	11,0,2,0,-3
4044	1	2386090246630608333435060099002517965410785141242807898024	-1,-5,8,7,7	-9,-5,8,8
4045	1	3208803821328955068507296688248295860038078856058740731789	1,0,9,0,-8	10,-10,0,1,0
4046	1	3848885126143026515806918865397190518889885964986371765666	-1,0,0,-10,1,2	11,-2,0,-1,0
4047	1	3848885126143589689797515941590442933053617279490223380991	-1,0,0,-10,1,2	10,-1,0,9
4048	1	3856986972803136235809330643695289948626695211068879557463	-1,-1,-1,-10,1,2	10,10,8
4049	1	3865102670312598812450723674055401312029571524641323971288	-1,0,1,-10,1,2	10,1,9,-10
4050	1	3873238654381404237483302852415624950815090523232061365691	-1,0,0,8,7	10,-1,0,2,-1
4051	1	3889552369558294952734061560661196169175986112125222559083	-1,0,1,8,7	10,0,-10,0,1
4052	1	4005582585710792243233781477613040587937265503421129736933	-1,0,0,0,7,0	11,0,0,1,0
4053	1	4022400575666105541482449075012575846275348918451687613377	-1,0,9,8,7	-10,-1,0,9
4054	1	4022401681306001331068619001292853907725721657288678837367	-1,-1,9,8,7	-10,0,9,9
4055	1	4022416054639068902035170542199224322976382952970334513025	-1,-2,-4,-3,-2,2	11,9,-11,-2
4056	1	4022418265925388017920836648146035083478289344476443293542	-1,0,1,0,7,0	11,-1,-1,0,1
4057	1	4030843238987239020739170907212911586624243660173760510000	-1,0,-10,8,7	10,1,1,9
4058	1	5057739600479793692466691505826204565278447323464887228033	-1,-2,-3,-9,7	9,-8,-2,-2
4059	1	5110274795429370285984772755974401796773552658635397278435	-1,-5,5,-9,7	9,9,8,9
4060	1	5152668356762690381663628805915411607999287774130686067556	-1,6,7,-9,7	-9,7,-8,6
4061	1	5173972716390564666454515096291506039273760721314686205460	-1,1,8,-9,7	9,8,8,9
4062	1	5173980985073301249594940240907714260724981430357720705681	-1,4,8,-9,7	9,8,-8,6
4063	1	5173982363188477616583726940488952723569745116925432178889	-1,-5,8,-9,7	9,8,9,7
4064	1	5173983741303928731800942617132644932115547461624768798393	-1,5,8,-9,7	9,7,-9,7
4065	1	5173986497535772435143964164928113780341137377648879546069	-1,6,8,-9,7	9,7,-9,-7
4066	1	5173989253768951749441841609649068898058356330505656322804	-1,7,8,-9,7	-9,-8,-8,7
4067	1	5173989253769169554111562314604681829207033271881669674000	-1,7,8,-9,7	9,8,8,8
4068	1	5184662743376235379759855519154180940543938836914955849449	-1,1,-9,-9,7	9,8,9,-7
4069	1	5184673788220284905300204580553941692309211070528303497573	-1,5,-9,-9,7	9,-9,8,-9
4070	1	5195370708256378000685790352310274142849133410261439000350	-1,0,9,-9,7	9,9,7,9
4071	1	5195376240652881252461350458514451183800600813271283865944	-1,2,9,-9,7	9,9,-8,3
4072	1	5195379006853674966862601401281314863899817772616813828103	-1,3,9,-9,7	9,9,-9,3
4073	1	5195381773056382139646756915241061871872227154168631428071	-1,4,9,-9,7	9,9,-9,-9
4074	1	5195383156157330921027597419984244854085047078339653386280	-1,-5,9,-9,7	9,9,9,7
4075	1	5325552051519703018750523376493340068363916250464196307440	-1,1,-8,1,-8	9,8,2,8
4076	1	5336532570487931780106913667601192087131918719006610254467	-1,0,8,1,-8	-10,-1,0,9
4077	1	5402879897643814921200325474239187188800302244762431284192	-1,0,11,1,-8	11,-10,2,-10
4078	1	6443181158525625077387770765800851743293079274180637247923	-1,-1,1,-11,1,2	11,10,-11
4079	1	6456315425109988079750484565748314089556988768473469340771	-1,0,0,9,7	10,0,9,8
4080	1	6482654257601463394684622156835614837922680333113821553994	1,-1,1,9,7	10,4,1,-6
4081	1	6509095484780360570837322229015549382945186465552865957246	-1,-2,2,9,7	9,8,-9,2
4082	1	6535632721208696366679022395684600296483528066149804755080	-1,1,3,9,7	9,9,8,9
4083	1	6562269666643171672026506027530705552100912429886291031197	-1,0,4,9,7	10,0,9,9
4084	1	6589011772835897334952455880868423337832836284251070582913	-1,0,5,9,7	-10,0,-6,0
4085	1	6615859438920966327931470691919543431972434571578118999020	-1,1,6,9,7	9,9,9,-9
4086	1	6615867983131688352590616675057423025474840848632910666699	-1,-4,6,9,7	9,-9,5,-9
4087	1	6669852402031252451431923231227751309800882258148215428938	-1,0,8,9,7	9,9,-5,0
4088	1	6697005266117779944789116241975277030261167348250286683200	-1,0,9,9,7	-10,9,1,-9
4089	1	6697005266119065027652027551920295164762216165924286881952	-1,0,9,9,7	-10,0,9,9
4090	1	6697006993284453889625933522994136559071097348374159710125	-1,-1,9,9,7	10,1,-7,1
4091	1	6697008720451861881735970112107947902472345388240857869270	-1,1,9,9,7	9,9,-9,2
4092	1	6697008720451861975423077376649456736389286826443912895245	-1,1,9,9,7	9,9,9,4
4093	1	6697015629125447118325647336383106188413656829721646390795	-1,3,9,9,7	9,9,9,7
