delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	T_scs	status
-0.990982	-39.989980	-47.402069	0.788178	full	3947	5634388153124457168991868893960891514	-1,0,1,13,13	ok
-0.988978	-39.989980	-45.555765	0.790227	continued:5	2400	4469784207992352801202964	-1,0,0,-1,1,1,0	ok
-0.986974	-39.989980	-45.987866	0.788103	continued:5	4481	1647387031825700844425928507842756970732131962009434538001936965155169610	-1,0,-1,-1,0,13	ok
-0.984970	-39.989980	-46.393965	0.786519	continued:5	3875	1986366337133961250659170834954629145	-1,0,-1,-1,-13,0	ok
-0.982966	-39.989980	-46.770902	0.785476	continued:5	3952	6145767566205463610632039500912318230	-1,0,-1,0,13,0	ok
-0.980962	-39.989980	-47.115563	0.784768	continued:5	4628	3323782058143945407644895983263757904180970000140160455775804083478320343955678718397895014214603884564546948432806568796332043315158245319116935	-1,0,0,-1,0,-3,13	ok
-0.978958	-39.989980	-47.427199	0.786686	full	3521	534908056222275689075074529138291765	-1,0,2,0,-13	ok
-0.976954	-39.989980	-45.586709	0.788651	continued:5	4187	17345872518532504780101726232541313068055025910	-1,0,-1,0,0,1,-2	ok
-0.974950	-39.989980	-46.020322	0.786733	continued:5	4374	11266650332786826808671525644181476264675815628608817676633614278497770	-1,0,0,1,0,12	ok
-0.972946	-39.989980	-46.425066	0.785150	continued:5	2243	103057636622125314077027	-1,0,1,-1,-3,1	ok
-0.970942	-39.989980	-46.800299	0.784107	continued:5	4268	77833799340258384300658376441321554637086837224244176562295	-1,0,0,1,1,2,2	ok
-0.968938	-39.989980	-47.142964	0.783399	continued:5	3641	680948585546812832202489802967629502	-1,0,1,-3,-13	ok
-0.966934	-39.989980	-47.452384	0.785189	full	133	67270569800	-1,0,3,1,-1,0	ok
-0.964930	-39.989980	-45.617109	0.787356	continued:5	1687	19739684726931703877	-1,0,1,13,1	ok
-0.962926	-39.989980	-46.049230	0.785232	continued:5	4516	15873164930034615684117373345836115379490998846158993733411147580724106327	-1,0,0,1,13,13	ok
-0.960922	-39.989980	-46.454317	0.783648	continued:5	4061	857905232783000977898784771769091272577	-1,0,-2,-12,-1,-4	ok
-0.958918	-39.989980	-46.829315	0.782605	continued:5	574	1057046060125652	-1,0,-2,1,1,-1	ok
-0.956914	-39.989980	-47.171259	0.782104	continued:5	3962	6410042029690916305499740028367580730	-1,0,-2,0,-13,-1	ok
-0.954910	-39.989980	-47.477625	0.783688	full	1710	24909968092776499670	-1,0,8,13,1	ok
-0.952906	-39.989980	-45.650421	0.785849	continued:5	3619	649192552298562452816437245723943127	-1,0,2,2,-13	ok
-0.950902	-39.989980	-46.082937	0.783931	continued:5	2299	296574369778224265793639	-1,0,2,13,-4	ok
-0.948898	-39.989980	-46.485709	0.782348	continued:5	30	98427464	-1,0,-3,-2,0	ok
-0.946894	-39.989980	-46.858178	0.781305	continued:5	3523	534987847097884543708970082570788690	-1,0,-3,0,-13	ok
-0.944890	-39.989980	-47.197422	0.780597	continued:5	1432	2178998097783561752	-1,0,3,13	ok
-0.942886	-39.989980	-47.502921	0.782181	full	3084	50442068561821533002433977445799130	-1,0,-13,2,-12	ok
-0.940882	-39.989980	-45.681021	0.784544	continued:5	4522	20571294653591668425600076393483715094177097290468819585873218739086450114	-1,0,0,-5,0,-13,-1	ok
-0.938878	-39.989980	-46.112025	0.782419	continued:5	1449	2486638934763951002	-1,0,6,13	ok
-0.936874	-39.989980	-46.515114	0.780836	continued:5	246	896552223845	-1,0,9,-4,0	ok
-0.934870	-39.989980	-46.887327	0.779793	continued:5	1156	959018512740159452	-1,0,11,12	ok
-0.932866	-39.989980	-47.225833	0.779292	continued:5	3868	1904396559203997541792893093445879889	-1,0,12,-1,13	ok
-0.930862	-39.989980	-47.528273	0.780669	full	3853	1820736278892466479682392013576171952	-1,0,-13,0,13	ok
-0.928858	-39.989980	-45.714892	0.783155	continued:5	1564	5933576758562043827	-1,0,-13,-13,-1	ok
-0.926854	-39.989980	-46.144855	0.781030	continued:5	3902	2083437008576959221447730178258343965	-1,0,-13,-2,13	ok
-0.924850	-39.989980	-46.546528	0.779447	continued:5	2330	645893792654280203067839	-1,0,-13,-1,5	ok
-0.922846	-39.989980	-46.916986	0.778404	continued:5	3853	1820736278892466479682392013576171952	-1,0,-13,0,13	ok
-0.920842	-39.989980	-47.253465	0.777903	continued:5	3536	536585853160782959692006113470448320	-1,0,-13,0,-13	ok
-0.918838	-39.989980	-47.553680	0.779152	full	2915	2943575452661137546843749920760077	-1,0,13,-2,-11	ok
-0.916834	-39.989980	-45.747807	0.781712	continued:5	3853	1820736278892466479682392013576171952	-1,0,-13,0,13	ok
-0.914830	-39.989980	-46.177353	0.779587	continued:5	2511	123181951703814330307705760	-1,0,13,-1,6	ok
-0.912826	-39.989980	-46.578141	0.778131	continued:5	102	21169308965	-1,0,13,-1,-1	ok
-0.910822	-39.989980	-46.946036	0.777089	continued:5	222	489182649125	-1,0,13,1,1	ok
-0.908818	-39.989980	-47.279798	0.776380	continued:5	3890	1992409608610909958991136425349115702	-1,0,13,1,13	ok
-0.906814	-39.989980	-47.579144	0.777630	full	459	127065448090385	-1,0,13,6	ok
-0.904810	-39.989980	-45.779441	0.780312	continued:5	164	130334480402	-1,0,13,-2,-1	ok
-0.902806	-39.989980	-46.208195	0.778188	continued:5	3914	2178900646800775553373382442232605705	-1,0,13,2,13	ok
-0.900802	-39.989980	-46.607782	0.776604	continued:5	539	506010531680780	-1,0,13,3,-2	ok
-0.898798	-39.989980	-46.975384	0.775562	continued:5	384	21715812860777	-1,0,13,4,-1	ok
-0.896794	-39.989980	-47.308384	0.775060	continued:5	518	366096052862675	-1,0,13,-6,-1	ok
-0.894790	-39.989980	-47.604663	0.776103	full	1806	79372842271461135740	-1,0,13,-13,-2	ok
-0.892786	-39.989980	-45.362231	0.780983	continued:5	1737	30738389605732810127	-1,0,13,-12,-2	ok
-0.890782	-39.989980	-45.821078	0.778524	continued:5	1255	1057499114729156225	-1,0,13,12	ok
-0.888778	-39.989980	-46.249933	0.776607	continued:5	1405	1902044119980309200	-1,0,13,-13	ok
-0.886774	-39.989980	-46.646859	0.775023	continued:5	1405	1902044119980309200	-1,0,13,-13	ok
-0.884770	-39.989980	-47.011548	0.773980	continued:5	1678	17809488578115961160	-1,0,13,-13,1	ok
-0.882766	-39.989980	-47.341443	0.773479	continued:5	1569	6050813101228035695	-1,0,13,-13,-1	ok
-0.880762	-39.989980	-47.634507	0.774315	full	3926	2602033824945378249760173428723958252	-1,-1,13,4,13	ok
-0.878758	-39.989980	-45.401166	0.779316	continued:5	1406	1902165936562674684	-1,-1,13,-13	ok
-0.876754	-39.989980	-45.859624	0.776857	continued:5	944	307313107708414509	-1,-1,13,11	ok
-0.874749	-39.989980	-46.287574	0.774939	continued:5	327	7978224837627	-1,-1,13,-4,-1	ok
-0.872745	-39.989980	-46.683111	0.773356	continued:5	3915	2178900651066232527223593169314935259	-1,-1,13,2,13	ok
-0.870741	-39.989980	-47.045989	0.772313	continued:5	3612	620645677304897442023147857751433252	-1,-1,13,-2,-13	ok
-0.868737	-39.989980	-47.373741	0.771812	continued:5	1336	1776748415811885252	-1,-1,13,1,3	ok
-0.866733	-39.989980	-47.664428	0.772520	full	3551	563312760752302844375483997762011627	-1,-1,-13,-1,-13	ok
-0.864729	-39.989980	-45.442608	0.777594	continued:5	3551	563312760752302844375483997762011627	-1,-1,-13,-1,-13	ok
-0.862725	-39.989980	-45.900903	0.775135	continued:5	3551	563312760752302844375483997762011627	-1,-1,-13,-1,-13	ok
-0.860721	-39.989980	-46.328130	0.773217	continued:5	170	156919022577	-1,-1,-13,-1,1	ok
-0.858717	-39.989980	-46.722421	0.771761	continued:5	3888	1992157488634629156455146415444668809	-1,-1,-13,1,13	ok
-0.856713	-39.989980	-47.082339	0.770718	continued:5	1627	10476199444781729360	-1,-1,-13,12,1	ok
-0.854709	-39.989980	-47.406960	0.770217	continued:5	1485	3286762472750803202	-1,-1,-13,13	ok
-0.852705	-39.989980	-47.694425	0.770718	full	2750	3996733362925270583726607601377	-1,-1,-9,-1,-9	ok
-0.850701	-39.989980	-45.484512	0.776120	continued:5	2643	11588254339722743096046668205	-1,-1,-11,-1,7	ok
-0.848697	-39.989980	-45.939776	0.773454	continued:5	2158	15853913654850812049210	-1,-1,-6,-1,-1,-2	ok
-0.846693	-39.989980	-46.366042	0.771536	continued:5	3885	1987624028482404969341313062815790502	-1,-1,-4,1,13	ok
-0.844689	-39.989980	-46.758891	0.770080	continued:5	862	155717679169001952	-1,-1,-3,-1,-1,1	ok
-0.842685	-39.989980	-47.116960	0.769038	continued:5	1846	150751009327524388902	-1,-1,2,-13,-1,-1	ok
-0.840681	-39.989980	-47.439416	0.768536	continued:5	4352	1004588228898439973881007863340564807579041305730407889144350890063700	-1,-1,-2,-1,1,-12	ok
-0.838677	-39.989980	-47.724499	0.768910	full	2882	817482717265838777149872276277877	-1,-1,1,13,-10	ok
-0.836673	-39.989980	-45.529080	0.774304	continued:5	2213	34156362318154217853777	-1,-1,1,13,3	ok
-0.834669	-39.989980	-45.984639	0.771845	continued:5	2133	12405060291609997329240	-1,-1,1,-13,-1,1	ok
-0.832665	-39.989980	-46.408374	0.769927	continued:5	654	5077327436822277	-1,-1,1,3,2	ok
-0.830661	-39.989980	-46.798435	0.768472	continued:5	1195	984561985288287252	-1,-1,-1,1,3	ok
-0.828657	-39.989980	-47.153496	0.767429	continued:5	2408	5695183504492614029263277	-1,-1,-1,-1,-1,-1,-1	ok
-0.826653	-39.989980	-47.472794	0.766927	continued:5	2408	5695183504492614029263277	-1,-1,-1,-1,-1,-1,-1	ok
-0.824649	-39.989980	-47.754649	0.767095	full	3556	589197330098960609724217931534594627	-1,-1,-1,1,-13	ok
-0.822645	-39.989980	-45.573224	0.772610	continued:5	3704	824073514899395246587155962156848335	-1,-1,1,-5,-13	ok
-0.820641	-39.989980	-46.027717	0.770151	continued:5	1774	56069424558124912935	-1,-1,1,-13,-2	ok
-0.818637	-39.989980	-46.449951	0.768233	continued:5	3935	4758175210391768560494997075666313259	-1,-1,-2,11,13	ok
-0.816633	-39.989980	-46.838100	0.766856	continued:5	1780	58609603983332623275	-1,1,-3,-13,-2	ok
-0.814629	-39.989980	-47.190128	0.765814	continued:5	1958	606221547162501181394	-1,1,5,13,2	ok
-0.812625	-39.989980	-47.506253	0.765312	continued:5	1351	1818078296518131494	-1,1,12,-13	ok
-0.810621	-39.989980	-47.784877	0.765273	full	2444	17855193667393614400755710	-1,1,-13,-13,-5	ok
-0.808617	-39.989980	-45.618736	0.770900	continued:5	3653	683218539058482754268123403782351195	-1,1,-13,-3,-13	ok
-0.806613	-39.989980	-46.072071	0.768569	continued:5	3889	1992157492622859614871028642482145940	-1,1,-13,1,13	ok
-0.804609	-39.989980	-46.491382	0.766651	continued:5	3591	591284426798361747128000479165987250	-1,1,-13,1,-13	ok
-0.802605	-39.989980	-46.876416	0.765195	continued:5	3889	1992157492622859614871028642482145940	-1,1,-13,1,13	ok
-0.800601	-39.989980	-47.225951	0.764152	continued:5	3609	620554815094662133608384591320789444	-1,1,-13,-2,-13	ok
-0.798597	-39.989980	-47.539375	0.763651	continued:5	3636	651180059454685408104255872631960974	-1,1,-13,2,-13	ok
-0.796593	-39.989980	-47.815181	0.763484	full	197	261367030505	-1,1,13,3	ok
-0.794589	-39.989980	-45.663970	0.769198	continued:5	958	374120822643786630	-1,1,13,-8,-2	ok
-0.792585	-39.989980	-46.116003	0.766867	continued:5	3698	751887926965635478152648734821082474	-1,-2,13,-4,-13	ok
-0.790581	-39.989980	-46.533606	0.764949	continued:5	772	68828817885816989	-1,-2,-13,-2,-3	ok
-0.788577	-39.989980	-46.916552	0.763572	continued:5	3610	620554816757586921636408736620097244	-1,-2,-13,-2,-13	ok
-0.786573	-39.989980	-47.262913	0.762530	continued:5	3913	2178628003054462551888069501229527794	-1,-2,-13,2,13	ok
-0.784569	-39.989980	-47.573059	0.762028	continued:5	1378	1859885483991227252	-1,-2,-13,-13	ok
-0.782565	-39.989980	-47.845561	0.761861	full	1800	77156378964152172764	-1,-2,12,-13,-2	ok
-0.780561	-39.989980	-45.711884	0.767578	continued:5	2728	1687509505481801288551630120799	-1,-2,-5,13,-8	ok
-0.778557	-39.989980	-46.161297	0.765119	continued:5	2057	2900308064821639928819	-1,-2,2,-13,-3	ok
-0.776553	-39.989980	-46.577412	0.763329	continued:5	3645	681047146974442942933749289628367794	-1,-2,-2,-3,-13	ok
-0.774549	-39.989980	-46.957161	0.761952	continued:5	1441	2278033283876637377	-1,-2,4,13	ok
-0.772545	-39.989980	-47.300185	0.760909	continued:5	2081	3499252288851887753220	-1,2,-13,-13,-3	ok
-0.770541	-39.989980	-47.606923	0.760408	continued:5	3678	716730966510711175011074656507492499	-1,2,-13,3,-13	ok
-0.768537	-39.989980	-47.876018	0.760240	full	3638	651180062902892260819677236909361674	-1,2,-13,2,-13	ok
-0.766533	-39.989980	-45.756842	0.765782	continued:5	3678	716730966510711175011074656507492499	-1,2,-13,3,-13	ok
-0.764529	-39.989980	-46.205824	0.763451	continued:5	3346	195723241747607540194657343383094345	-1,-3,-13,-3,12	ok
-0.762525	-39.989980	-46.619618	0.761661	continued:5	453	118300324001705	-1,-3,-13,6	ok
-0.760521	-39.989980	-46.996766	0.760205	continued:5	1355	1818431595836388560	-1,-3,12,-13	ok
-0.758517	-39.989980	-47.337741	0.759290	continued:5	829	137520066760554015	-1,-3,-3,-3,-3	ok
-0.756513	-39.989980	-47.640952	0.758788	continued:5	1382	1860244859003490650	-1,3,-13,-13	ok
-0.754509	-39.989980	-47.906551	0.758621	full	190	225159084152	-1,3,-13,3	ok
-0.752505	-39.989980	-45.805309	0.764085	continued:5	3697	751780464511083546426132052282592390	-1,-4,-13,-4,-13	ok
-0.750501	-39.989980	-46.252246	0.761753	continued:5	1343	1777790349849093624	-1,-4,-12,-13	ok
-0.748497	-39.989980	-46.663692	0.759963	continued:5	1238	1032700165443377627	-1,4,-13,12	ok
-0.746493	-39.989980	-47.038209	0.758586	continued:5	1044	561704449833105584	-1,-5,-13,-12	ok
-0.744489	-39.989980	-47.375563	0.757671	continued:5	1045	561753250202603459	-1,5,-13,-12	ok
-0.742485	-39.989980	-47.675139	0.757170	continued:5	1362	1819256161157541854	-1,6,12,-13	ok
-0.740481	-39.989980	-47.937160	0.757003	full	1048	561948483479732414	-1,7,-13,-12	ok
-0.738477	-39.989980	-45.857094	0.762388	continued:5	1393	1861563012976477160	-1,-9,-13,-13	ok
-0.736473	-39.989980	-46.301444	0.760135	continued:5	1396	1861922631062563277	-1,10,-13,-13	ok
-0.734469	-39.989980	-46.709258	0.758345	continued:5	919	282724606431517805	-1,-11,-12,11	ok
-0.732465	-39.989980	-47.080061	0.756968	continued:5	1050	562339102698582344	-1,11,-13,-12	ok
-0.730461	-39.989980	-47.413654	0.756053	continued:5	1251	1033856367126618902	-1,-12,-13,12	ok
-0.728457	-39.989980	-47.709486	0.755552	continued:5	1399	1862282301250153277	-1,-12,-13,-13	ok
-0.726453	-39.989980	-47.967845	0.755385	full	1009	533508198414997652	-1,-12,-12,-12	ok
-0.724449	-39.989980	-45.906580	0.760722	continued:5	1399	1862282301250153277	-1,-12,-13,-13	ok
-0.722445	-39.989980	-46.348217	0.758390	continued:5	1400	1862402202891664994	-1,12,-13,-13	ok
-0.720441	-39.989980	-46.753935	0.756600	continued:5	1400	1862402202891664994	-1,12,-13,-13	ok
-0.718437	-39.989980	-47.122322	0.755351	continued:5	1400	1862402202891664994	-1,12,-13,-13	ok
-0.716433	-39.989980	-47.452014	0.754436	continued:5	1400	1862402202891664994	-1,12,-13,-13	ok
-0.714429	-39.989980	-47.743991	0.753934	continued:5	1253	1033933481742876119	-1,12,-13,12	ok
-0.712425	-39.989980	-47.998606	0.753767	full	1253	1033933481742876119	-1,12,-13,12	ok
-0.710421	-39.989980	-45.956863	0.759026	continued:5	1253	1033933481742876119	-1,12,-13,12	ok
-0.708417	-39.989980	-46.395895	0.756695	continued:5	1253	1033933481742876119	-1,12,-13,12	ok
-0.706413	-39.989980	-46.798784	0.754905	continued:5	1253	1033933481742876119	-1,12,-13,12	ok
-0.704409	-39.989980	-47.164143	0.753656	continued:5	1253	1033933481742876119	-1,12,-13,12	ok
-0.702405	-39.989980	-47.490669	0.752820	continued:5	1400	1862402202891664994	-1,12,-13,-13	ok
-0.700401	-39.989980	-47.778672	0.752318	continued:5	1400	1862402202891664994	-1,12,-13,-13	ok
-0.698397	-39.989980	-48.029453	0.752151	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.696393	-39.989980	-46.010206	0.757203	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.694389	-39.989980	-46.447480	0.755079	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.692385	-39.989980	-46.846105	0.753289	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.690381	-39.989980	-47.207222	0.752039	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.688377	-39.989980	-47.529562	0.751203	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.686373	-39.989980	-47.813491	0.750702	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.684369	-39.989980	-48.060363	0.750535	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.682365	-39.989980	-46.063367	0.755509	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.680361	-39.989980	-46.497429	0.753257	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.678357	-39.989980	-46.894024	0.751673	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.676353	-39.989980	-47.250716	0.750424	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.674349	-39.989980	-47.568726	0.749588	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.672345	-39.989980	-47.848467	0.749086	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.670341	-39.989980	-48.091347	0.748919	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.668337	-39.989980	-46.117718	0.753845	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.666333	-39.989980	-46.547971	0.751721	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.664329	-39.989980	-46.939410	0.749931	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.662325	-39.989980	-47.293195	0.748681	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.660321	-39.989980	-47.608163	0.747973	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.658317	-39.989980	-47.883602	0.747472	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.656313	-39.989980	-48.122405	0.747304	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.654309	-39.989980	-46.171611	0.752026	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.652305	-39.989980	-46.599663	0.749901	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.650301	-39.989980	-46.988597	0.748317	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.648297	-39.989980	-47.337568	0.747068	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.646293	-39.989980	-47.647894	0.746360	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.644289	-39.989980	-47.918905	0.745858	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.642285	-39.989980	-48.153537	0.745691	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.640281	-39.989980	-46.232004	0.750413	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.638277	-39.989980	-46.654646	0.748289	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.636273	-39.989980	-47.038388	0.746705	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.634269	-39.989980	-47.382358	0.745456	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.632265	-39.989980	-47.687893	0.744747	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.630261	-39.989980	-47.954364	0.744246	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.628257	-39.989980	-48.184742	0.744079	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.626253	-39.989980	-45.832697	0.751030	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.624248	-39.989980	-46.291175	0.748364	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.622244	-39.989980	-46.711047	0.746240	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.620240	-39.989980	-47.091724	0.744656	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.618236	-39.989980	-47.432404	0.743614	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.616232	-39.989980	-47.732521	0.742778	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.614228	-39.989980	-47.995077	0.742404	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.612224	-39.989980	-48.220493	0.742237	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.610220	-39.989980	-45.905746	0.748931	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.608216	-39.989980	-46.360512	0.746472	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.606212	-39.989980	-46.774382	0.744348	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.604208	-39.989980	-47.149279	0.742892	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.602204	-39.989980	-47.483129	0.741643	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.600200	-39.989980	-47.778865	0.740934	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.598196	-39.989980	-48.035971	0.740561	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.596192	-39.989980	-48.256338	0.740393	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.594188	-39.989980	-45.974184	0.746805	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.592184	-39.989980	-46.426038	0.744346	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.590180	-39.989980	-46.836743	0.742428	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.588176	-39.989980	-47.206131	0.740845	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.586172	-39.989980	-47.535915	0.739802	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.584168	-39.989980	-47.825603	0.739094	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.582164	-39.989980	-48.077085	0.738720	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.580160	-39.989980	-48.292275	0.738553	full	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.578156	-39.989980	-46.052155	0.744840	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.576152	-39.989980	-46.497808	0.742381	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.574148	-39.989980	-46.902604	0.740463	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.572144	-39.989980	-47.266294	0.739007	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.570140	-39.989980	-47.589332	0.737965	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.568136	-39.989980	-47.872740	0.737256	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.566132	-39.989980	-48.118422	0.736883	continued:5	1402	1862522110322978202	-1,-13,-13,-13	ok
-0.564128	-39.989980	-48.328304	0.736715	full	1402	1862522110322978202	-1,-13,-13,-13	ok
